Time(hr),MX05,,Time(hr),MX06
0.24286,64.44095,,0.24398,131.30426
0.24288,64.27715,,0.244,131.00859
0.2429,64.11793,,0.24402,130.67401
0.24292,63.96985,,0.24404,130.30016
0.24294,63.83809,,0.24406,129.91436
0.24296,63.7221,,0.24408,129.56236
0.24297,63.6265,,0.2441,129.24109
0.24299,63.55008,,0.24411,128.96761
0.24301,63.49357,,0.24414,128.73716
0.24304,63.46284,,0.24416,128.54529
0.24305,63.45327,,0.24418,128.39369
0.24307,63.46391,,0.24419,128.27215
0.24309,63.50121,,0.24421,128.21206
0.24311,63.55996,,0.24423,128.20762
0.24313,63.64823,,0.24426,128.24756
0.24314,63.75509,,0.24427,128.33292
0.24316,63.87892,,0.24429,128.4647
0.24319,64.02927,,0.24431,128.62005
0.2432,64.20049,,0.24433,128.8208
0.24322,64.39061,,0.24435,129.06115
0.24324,64.60143,,0.24437,129.33666
0.24326,64.82743,,0.24439,129.65758
0.24328,65.07685,,0.24441,130.00377
0.24329,65.34216,,0.24443,130.38206
0.24331,65.62445,,0.24444,130.80439
0.24334,65.9269,,0.24447,131.2571
0.24336,66.24674,,0.24449,131.74771
0.24337,66.58448,,0.24451,132.26495
0.24339,66.94333,,0.24452,132.81429
0.24341,67.29338,,0.24454,133.40869
0.24343,67.654,,0.24456,134.03928
0.24344,68.06665,,0.24459,134.72654
0.24346,68.13013,,0.2446,135.4442
0.24349,68.125,,0.24462,136.16834
0.24351,68.15445,,0.24464,136.88804
0.24352,68.20516,,0.24466,137.61833
0.24354,68.26402,,0.24467,138.4425
0.24356,68.31808,,0.2447,138.13319
0.24358,68.36677,,0.24472,137.69618
0.2436,68.40066,,0.24474,137.52786
0.24361,68.40745,,0.24475,137.47836
0.24364,68.39593,,0.24477,137.49339
0.24366,68.36003,,0.2448,137.50977
0.24368,68.29354,,0.24482,137.51182
0.24369,68.20007,,0.24483,137.48588
0.24371,68.07366,,0.24485,137.4275
0.24373,67.91568,,0.24487,137.30493
0.24375,67.72855,,0.24489,137.12466
0.24376,67.50182,,0.24491,136.87885
0.24379,67.23853,,0.24493,136.5586
0.24381,66.94411,,0.24495,136.16427
0.24383,66.60483,,0.24497,135.70336
0.24384,66.27513,,0.24499,135.17348
0.24386,65.88602,,0.24501,134.55858
0.24388,65.44902,,0.24503,133.86756
0.2439,65.45434,,0.24505,133.11475
0.24392,65.41224,,0.24507,132.35989
0.24394,65.32228,,0.24508,131.47357
0.24396,65.19873,,0.2451,131.17347
0.24398,65.04768,,0.24513,131.54287
0.244,64.8783,,0.24515,131.54594
0.24401,64.70177,,0.24516,131.37454
0.24403,64.51604,,0.24518,131.10039
0.24405,64.34167,,0.2452,130.78697
0.24407,64.17824,,0.24523,130.43941
0.24408,64.0335,,0.24524,130.09253
0.24411,63.91289,,0.24526,129.76955
0.24413,63.81252,,0.24528,129.45307
0.24415,63.73149,,0.2453,129.17038
0.24416,63.67413,,0.24531,128.90715
0.24418,63.63644,,0.24534,128.6784
0.2442,63.62877,,0.24536,128.50189
0.24423,63.63805,,0.24538,128.35508
0.24424,63.6672,,0.24539,128.27279
0.24426,63.72598,,0.24541,128.23319
0.24428,63.80828,,0.24544,128.22329
0.2443,63.91092,,0.24546,128.2605
0.24432,64.03357,,0.24547,128.34108
0.24433,64.1735,,0.24549,128.46331
0.24435,64.33683,,0.24551,128.64733
0.24437,64.51527,,0.24553,128.8631
0.24439,64.71123,,0.24555,129.11608
0.24441,64.92662,,0.24557,129.42745
0.24443,65.15863,,0.24559,129.76306
0.24445,65.41184,,0.24561,130.13145
0.24447,65.68034,,0.24563,130.53977
0.24448,65.96208,,0.24564,130.99112
0.2445,66.2645,,0.24567,131.49163
0.24453,66.58628,,0.24569,132.01331
0.24455,66.91895,,0.24571,132.57357
0.24456,67.27406,,0.24572,133.17856
0.24458,67.61281,,0.24574,133.80438
0.2446,67.97559,,0.24576,134.45819
0.24462,68.38157,,0.24579,135.15501
0.24463,68.36558,,0.2458,135.87915
0.24465,68.33573,,0.24582,136.63265
0.24467,68.34266,,0.24584,137.35987
0.2447,68.36937,,0.24586,138.19497
0.24471,68.41183,,0.24588,138.30047
0.24473,68.45675,,0.2459,137.91808
0.24475,68.49144,,0.24592,137.78425
0.24477,68.51274,,0.24594,137.74464
0.24479,68.51032,,0.24595,137.75523
0.2448,68.4897,,0.24597,137.77912
0.24483,68.44265,,0.246,137.78014
0.24485,68.36444,,0.24602,137.74634
0.24487,68.26048,,0.24603,137.66576
0.24488,68.12564,,0.24605,137.53261
0.2449,67.95794,,0.24607,137.34586
0.24492,67.76293,,0.2461,137.10004
0.24494,67.5289,,0.24611,136.78628
0.24495,67.26095,,0.24613,136.40014
0.24497,66.96326,,0.24615,135.94947
0.245,66.62435,,0.24617,135.42198
0.24502,66.29534,,0.24619,134.80539
0.24503,65.90204,,0.24621,134.10413
0.24505,65.47978,,0.24623,133.33765
0.24507,65.48987,,0.24625,132.57288
0.24509,65.43475,,0.24627,131.68281
0.24511,65.33658,,0.24628,131.2557
0.24513,65.21286,,0.24631,131.71798
0.24515,65.06842,,0.24633,131.76544
0.24517,64.90607,,0.24635,131.6101
0.24519,64.73672,,0.24636,131.35267
0.2452,64.56922,,0.24638,131.04438
0.24522,64.40732,,0.2464,130.7057
0.24524,64.25308,,0.24643,130.36327
0.24526,64.11054,,0.24644,130.03619
0.24528,63.98898,,0.24646,129.72584
0.2453,63.87931,,0.24648,129.45408
0.24532,63.79046,,0.2465,129.19357
0.24534,63.72382,,0.24652,128.95732
0.24535,63.67336,,0.24654,128.74871
0.24537,63.65143,,0.24656,128.57971
0.24539,63.6493,,0.24658,128.47251
0.24541,63.67122,,0.24659,128.41959
0.24543,63.72091,,0.24661,128.40116
0.24545,63.79436,,0.24664,128.44554
0.24547,63.88786,,0.24666,128.53909
0.24549,64.00319,,0.24667,128.67327
0.2455,64.13649,,0.24669,128.8631
0.24552,64.29666,,0.24671,129.08537
0.24554,64.47217,,0.24673,129.35269
0.24556,64.66425,,0.24675,129.67704
0.24558,64.87701,,0.24677,130.02392
0.2456,65.10745,,0.24679,130.40596
0.24562,65.35467,,0.24681,130.80542
0.24564,65.62318,,0.24682,131.2414
0.24566,65.90514,,0.24685,131.73133
0.24567,66.20994,,0.24687,132.24242
0.24569,66.5325,,0.24689,132.78902
0.24571,66.86964,,0.24691,133.38479
0.24574,67.22861,,0.24692,134.00036
0.24575,67.56382,,0.24694,134.65553
0.24577,67.93716,,0.24697,135.3452
0.24579,68.34683,,0.24699,136.0666
0.24581,68.2963,,0.247,136.82215
0.24582,68.2743,,0.24702,137.52546
0.24584,68.28856,,0.24704,138.33768
0.24586,68.31596,,0.24706,138.53229
0.24589,68.35601,,0.24708,138.01778
0.2459,68.40166,,0.2471,137.8242
0.24592,68.43742,,0.24712,137.77197
0.24594,68.46232,,0.24714,137.78529
0.24596,68.46353,,0.24715,137.81055
0.24598,68.446,,0.24718,137.8225
0.24599,68.40368,,0.2472,137.80953
0.24601,68.3265,,0.24722,137.75286
0.24604,68.22423,,0.24723,137.64565
0.24606,68.09196,,0.24725,137.48007
0.24607,67.92343,,0.24727,137.2503
0.24609,67.72724,,0.2473,136.94883
0.24611,67.49269,,0.24731,136.57532
0.24613,67.22672,,0.24733,136.1308
0.24614,66.93068,,0.24735,135.59205
0.24616,66.5898,,0.24737,134.96999
0.24619,66.25694,,0.24739,134.27862
0.24621,65.86416,,0.24741,133.52068
0.24622,65.47913,,0.24743,132.75933
0.24624,65.51059,,0.24745,131.87644
0.24626,65.46471,,0.24746,131.29978
0.24628,65.37568,,0.24748,131.74601
0.2463,65.25724,,0.24751,131.80371
0.24631,65.11679,,0.24753,131.65758
0.24634,64.95948,,0.24754,131.40426
0.24636,64.79237,,0.24756,131.09835
0.24638,64.62277,,0.24758,130.77128
0.24639,64.45874,,0.24761,130.43226
0.24641,64.30502,,0.24763,130.09118
0.24643,64.16068,,0.24764,129.77401
0.24645,64.04168,,0.24766,129.48517
0.24646,63.93318,,0.24768,129.20896
0.24649,63.84301,,0.2477,128.97714
0.24651,63.77623,,0.24772,128.80029
0.24653,63.7309,,0.24774,128.64392
0.24654,63.70853,,0.24776,128.54354
0.24656,63.70949,,0.24778,128.48346
0.24658,63.72926,,0.24779,128.45955
0.2466,63.77931,,0.24782,128.49677
0.24662,63.85042,,0.24784,128.56403
0.24664,63.94194,,0.24786,128.67157
0.24666,64.05961,,0.24787,128.83579
0.24668,64.19452,,0.24789,129.04166
0.2467,64.35459,,0.24791,129.28953
0.24671,64.53025,,0.24794,129.57871
0.24673,64.72284,,0.24795,129.90681
0.24675,64.93909,,0.24797,130.29228
0.24677,65.17214,,0.24799,130.70061
0.24679,65.42065,,0.24801,131.15026
0.24681,65.68949,,0.24802,131.64804
0.24683,65.97221,,0.24805,132.16357
0.24685,66.27595,,0.24807,132.71291
0.24686,66.5973,,0.24809,133.30527
0.24688,66.93499,,0.2481,133.92118
0.2469,67.29543,,0.24812,134.57533
0.24692,67.62986,,0.24814,135.2701
0.24694,68.00545,,0.24817,135.99936
0.24696,68.39888,,0.24818,136.75968
0.24698,68.34578,,0.2482,137.47222
0.247,68.34065,,0.24822,138.2783
0.24701,68.36178,,0.24824,138.58933
0.24703,68.39237,,0.24826,137.96591
0.24705,68.43025,,0.24828,137.72487
0.24707,68.47407,,0.2483,137.64225
0.24709,68.50953,,0.24832,137.63235
0.24711,68.53018,,0.24834,137.64976
0.24713,68.53124,,0.24835,137.65147
0.24715,68.51023,,0.24838,137.62483
0.24717,68.46534,,0.2484,137.55348
0.24718,68.38606,,0.24842,137.43296
0.2472,68.28154,,0.24843,137.25269
0.24722,68.14682,,0.24845,137.02292
0.24725,67.97553,,0.24848,136.72248
0.24726,67.77612,,0.2485,136.34829
0.24728,67.53864,,0.24851,135.90206
0.2473,67.26585,,0.24853,135.36843
0.24732,66.96139,,0.24855,134.75353
0.24733,66.61386,,0.24857,134.07582
0.24735,66.27525,,0.24859,133.31822
0.24737,65.87848,,0.24861,132.56779
0.2474,65.53058,,0.24863,131.69377
0.24741,65.55573,,0.24865,131.03314
0.24743,65.50259,,0.24866,131.3725
0.24745,65.40765,,0.24869,131.38376
0.24747,65.28643,,0.24871,131.20281
0.24749,65.14745,,0.24873,130.93105
0.2475,64.99603,,0.24874,130.60944
0.24752,64.83916,,0.24876,130.27178
0.24755,64.67502,,0.24878,129.94163
0.24757,64.51572,,0.24881,129.6026
0.24758,64.3634,,0.24882,129.28577
0.2476,64.22257,,0.24884,129.00854
0.24762,64.1009,,0.24886,128.73644
0.24764,63.99415,,0.24888,128.50462
0.24765,63.90577,,0.2489,128.31309
0.24767,63.84116,,0.24892,128.15433
0.2477,63.79477,,0.24894,128.05873
0.24772,63.77211,,0.24896,128.00103
0.24773,63.77295,,0.24898,127.9983
0.24775,63.79122,,0.24899,128.04472
0.24777,63.84329,,0.24902,128.12291
0.24779,63.9157,,0.24904,128.24206
0.24781,64.00819,,0.24906,128.42506
0.24782,64.12649,,0.24907,128.63639
0.24785,64.26341,,0.24909,128.89279
0.24787,64.42047,,0.24911,129.17685
0.24789,64.59825,,0.24914,129.49881
0.2479,64.79183,,0.24915,129.87675
0.24792,65.00866,,0.24917,130.27519
0.24794,65.2399,,0.24919,130.71151
0.24796,65.48922,,0.24921,131.19358
0.24797,65.756,,0.24922,131.704
0.248,66.03998,,0.24925,132.26631
0.24802,66.34262,,0.24927,132.85525
0.24804,66.6639,,0.24929,133.4715
0.24805,67.00193,,0.2493,134.13828
0.24807,67.36299,,0.24932,134.83988
0.24809,67.69783,,0.24935,135.57529
0.24811,68.07275,,0.24937,136.34483
0.24813,68.42794,,0.24938,137.0659
0.24815,68.35162,,0.2494,137.88222
0.24817,68.33479,,0.24942,138.34484
0.24819,68.34806,,0.24944,137.7501
0.24821,68.37502,,0.24946,137.51726
0.24822,68.41077,,0.24948,137.43908
0.24824,68.44807,,0.2495,137.43464
0.24826,68.4766,,0.24952,137.46401
0.24828,68.49589,,0.24954,137.478
0.2483,68.49942,,0.24956,137.46742
0.24832,68.47503,,0.24958,137.41654
0.24834,68.42733,,0.2496,137.31719
0.24836,68.34724,,0.24962,137.15604
0.24837,68.24016,,0.24963,136.93958
0.24839,68.10499,,0.24965,136.65417
0.24841,67.93267,,0.24968,136.2909
0.24843,67.72798,,0.2497,135.8556
0.24845,67.49131,,0.24971,135.33734
0.24847,67.21661,,0.24973,134.74601
0.24849,66.91141,,0.24975,134.09083
0.24851,66.56564,,0.24978,133.35406
0.24852,66.22743,,0.24979,132.62447
0.24854,65.82779,,0.24981,131.77776
0.24856,65.52109,,0.24983,131.00002
0.24858,65.5356,,0.24985,131.47322
0.2486,65.477,,0.24986,131.58383
0.24862,65.37656,,0.24989,131.46775
0.24864,65.2491,,0.24991,131.24208
0.24866,65.10536,,0.24993,130.93275
0.24868,64.95134,,0.24994,130.60704
0.24869,64.7975,,0.24996,130.27791
0.24871,64.63484,,0.24999,129.92933
0.24873,64.47599,,0.25001,129.61148
0.24876,64.32707,,0.25002,129.32776
0.24877,64.18955,,0.25004,129.05668
0.24879,64.06525,,0.25006,128.82964
0.24881,63.95729,,0.25008,128.63367
0.24883,63.86762,,0.2501,128.47424
0.24884,63.80488,,0.25012,128.36601
0.24886,63.75856,,0.25014,128.3008
0.24888,63.7344,,0.25016,128.27758
0.24891,63.73513,,0.25018,128.31752
0.24892,63.76047,,0.25019,128.3899
0.24894,63.81448,,0.25022,128.51553
0.24896,63.88807,,0.25024,128.6784
0.24898,63.98096,,0.25026,128.87983
0.249,64.09838,,0.25027,129.14204
0.24901,64.23718,,0.25029,129.43326
0.24903,64.39116,,0.25031,129.76784
0.24906,64.56912,,0.25034,130.15638
0.24908,64.76524,,0.25035,130.5688
0.24909,64.98375,,0.25037,131.02425
0.24911,65.21613,,0.25039,131.51281
0.24913,65.46637,,0.25041,132.02221
0.24915,65.73835,,0.25043,132.58418
0.24916,66.02801,,0.25045,133.17687
0.24918,66.33325,,0.25047,133.80029
0.24921,66.65928,,0.25049,134.47834
0.24923,66.99877,,0.2505,135.1837
0.24924,67.36027,,0.25052,135.92219
0.24926,67.69595,,0.25055,136.69515
0.24928,68.0738,,0.25057,137.41826
0.2493,68.38906,,0.25058,138.23185
0.24932,68.31755,,0.2506,138.7805
0.24934,68.30406,,0.25062,138.29536
0.24936,68.31939,,0.25065,138.09938
0.24938,68.34619,,0.25066,138.03655
0.2494,68.37718,,0.25068,138.03757
0.24941,68.40696,,0.2507,138.06352
0.24943,68.42954,,0.25072,138.07343
0.24945,68.44285,,0.25074,138.05465
0.24947,68.44072,,0.25076,137.99901
0.24948,68.41429,,0.25078,137.89318
0.24951,68.36185,,0.2508,137.72486
0.24953,68.28055,,0.25082,137.50601
0.24955,68.17033,,0.25083,137.22775
0.24956,68.03072,,0.25086,136.8679
0.24958,67.85412,,0.25088,136.43089
0.2496,67.64796,,0.2509,135.92389
0.24962,67.40817,,0.25091,135.33803
0.24964,67.13171,,0.25093,134.6733
0.24966,66.82382,,0.25095,133.93858
0.24968,66.47501,,0.25098,133.20318
0.2497,66.13493,,0.25099,132.3715
0.24971,65.72848,,0.25101,131.45242
0.24973,65.45129,,0.25103,131.62654
0.24975,65.42944,,0.25105,131.63815
0.24977,65.34883,,0.25107,131.47939
0.24979,65.22819,,0.25109,131.23151
0.24981,65.08825,,0.25111,130.90615
0.24983,64.93577,,0.25113,130.56405
0.24985,64.77589,,0.25114,130.22059
0.24987,64.61803,,0.25116,129.8645
0.24988,64.46405,,0.25119,129.52889
0.2499,64.30753,,0.25121,129.21616
0.24992,64.15906,,0.25122,128.93176
0.24995,64.02338,,0.25124,128.6938
0.24996,63.89755,,0.25126,128.48725
0.24998,63.79179,,0.25129,128.31859
0.25,63.70404,,0.2513,128.20354
0.25002,63.64306,,0.25132,128.13253
0.25003,63.59791,,0.25134,128.11342
0.25005,63.57643,,0.25136,128.14244
0.25007,63.58534,,0.25138,128.2073
0.25009,63.61501,,0.2514,128.33738
0.25011,63.67056,,0.25142,128.49613
0.25013,63.74776,,0.25144,128.69517
0.25015,63.84248,,0.25146,128.95123
0.25017,63.96675,,0.25147,129.22401
0.25019,64.10661,,0.25149,129.53812
0.2502,64.26415,,0.25152,129.91197
0.25022,64.44589,,0.25154,130.31006
0.25025,64.6442,,0.25155,130.75151
0.25027,64.86063,,0.25157,131.22096
0.25028,65.09602,,0.25159,131.72045
0.2503,65.34563,,0.25161,132.26534
0.25032,65.61692,,0.25163,132.84233
0.25034,65.90577,,0.25165,133.45823
0.25035,66.20918,,0.25167,134.12262
0.25037,66.53415,,0.25169,134.8215
0.25039,66.87653,,0.2517,135.55349
0.25042,67.23635,,0.25173,136.31143
0.25043,67.57141,,0.25175,137.01917
0.25045,67.95369,,0.25177,137.81705
0.25047,68.2255,,0.25178,138.49237
0.25049,68.16118,,0.2518,137.87647
0.25051,68.15088,,0.25182,137.59582
0.25052,68.17009,,0.25185,137.49545
0.25055,68.20383,,0.25186,137.48931
0.25057,68.23855,,0.25188,137.52141
0.25059,68.26932,,0.2519,137.54564
0.2506,68.28633,,0.25192,137.54291
0.25062,68.29769,,0.25194,137.51184
0.25064,68.2945,,0.25196,137.42137
0.25066,68.2652,,0.25198,137.27422
0.25067,68.21192,,0.252,137.06868
0.25069,68.13377,,0.25201,136.79385
0.25072,68.02387,,0.25203,136.4456
0.25074,67.88347,,0.25206,136.02464
0.25075,67.70715,,0.25208,135.52243
0.25077,67.50084,,0.2521,134.94647
0.25079,67.26194,,0.25211,134.30358
0.25081,66.98303,,0.25213,133.57774
0.25083,66.67001,,0.25216,132.83858
0.25085,66.32388,,0.25217,132.02875
0.25087,65.98197,,0.25219,131.10591
0.25089,65.57207,,0.25221,131.29061
0.2509,65.35498,,0.25223,131.43366
0.25092,65.35189,,0.25225,131.33397
0.25094,65.29003,,0.25227,131.11137
0.25096,65.18152,,0.25229,130.79624
0.25098,65.04845,,0.25231,130.45688
0.25099,64.90257,,0.25233,130.1124
0.25101,64.74908,,0.25234,129.76005
0.25104,64.59477,,0.25237,129.43127
0.25106,64.44212,,0.25239,129.11137
0.25107,64.28924,,0.25241,128.8157
0.25109,64.14726,,0.25242,128.56681
0.25111,64.01389,,0.25244,128.34387
0.25113,63.89459,,0.25246,128.16804
0.25115,63.79188,,0.25249,128.04581
0.25117,63.70585,,0.2525,127.96115
0.25119,63.64322,,0.25252,127.92906
0.25121,63.59845,,0.25254,127.94442
0.25122,63.57238,,0.25256,128.00177
0.25124,63.57685,,0.25257,128.1165
0.25126,63.60366,,0.2526,128.26024
0.25128,63.65713,,0.25262,128.45654
0.2513,63.73578,,0.25264,128.7085
0.25132,63.83219,,0.25266,128.98061
0.25134,63.95298,,0.25267,129.30256
0.25136,64.09321,,0.25269,129.65968
0.25138,64.25169,,0.25272,130.04752
0.25139,64.43192,,0.25273,130.48999
0.25141,64.63375,,0.25275,130.95842
0.25143,64.84798,,0.25277,131.45551
0.25146,65.08524,,0.25279,132.00075
0.25147,65.33625,,0.25282,132.58048
0.25149,65.61087,,0.25283,133.21039
0.25151,65.9006,,0.25285,133.85873
0.25153,66.20831,,0.25287,134.5419
0.25154,66.53713,,0.25289,135.26604
0.25156,66.88242,,0.2529,136.0069
0.25158,67.24358,,0.25293,136.70953
0.25161,67.58121,,0.25295,137.48454
0.25162,67.9679,,0.25297,138.28448
0.25164,68.20966,,0.25298,137.96593
0.25166,68.18102,,0.253,137.77201
0.25168,68.19437,,0.25303,137.71636
0.2517,68.2324,,0.25305,137.73138
0.25171,68.27787,,0.25306,137.76483
0.25173,68.32066,,0.25308,137.78565
0.25176,68.35711,,0.2531,137.7836
0.25178,68.37903,,0.25312,137.7457
0.25179,68.38588,,0.25314,137.66206
0.25181,68.3806,,0.25316,137.52891
0.25183,68.35127,,0.25318,137.33909
0.25185,68.29662,,0.2532,137.07005
0.25186,68.21929,,0.25321,136.7201
0.25188,68.10583,,0.25324,136.29709
0.2519,67.96303,,0.25326,135.79452
0.25193,67.78639,,0.25328,135.2131
0.25194,67.57678,,0.25329,134.56441
0.25196,67.33351,,0.25331,133.843
0.25198,67.04672,,0.25333,133.08644
0.252,66.72637,,0.25336,132.29265
0.25201,66.38016,,0.25337,131.36367
0.25203,66.03083,,0.25339,131.41216
0.25206,65.61565,,0.25341,131.73889
0.25208,65.43314,,0.25343,131.72046
0.2521,65.4119,,0.25345,131.53814
0.25211,65.33226,,0.25347,131.23257
0.25213,65.2167,,0.25349,130.8956
0.25215,65.08205,,0.25351,130.54429
0.25217,64.93554,,0.25353,130.19742
0.25218,64.78047,,0.25354,129.87
0.25221,64.6277,,0.25357,129.55625
0.25223,64.47828,,0.25359,129.26912
0.25225,64.33527,,0.25361,129.02296
0.25226,64.1971,,0.25362,128.80684
0.25228,64.06479,,0.25364,128.63169
0.2523,63.94448,,0.25366,128.49957
0.25232,63.84355,,0.25369,128.40773
0.25233,63.76219,,0.2537,128.37121
0.25236,63.69897,,0.25372,128.36609
0.25238,63.65903,,0.25374,128.41286
0.2524,63.64125,,0.25376,128.52518
0.25241,63.65191,,0.25378,128.66926
0.25243,63.68342,,0.2538,128.85636
0.25245,63.73941,,0.25382,129.09125
0.25247,63.82096,,0.25384,129.35071
0.25249,63.92416,,0.25385,129.65799
0.25251,64.04994,,0.25387,129.99019
0.25253,64.19493,,0.2539,130.36165
0.25255,64.35478,,0.25392,130.78466
0.25257,64.53916,,0.25393,131.23636
0.25258,64.74315,,0.25395,131.72594
0.2526,64.95944,,0.25397,132.25786
0.25262,65.19859,,0.25399,132.82666
0.25264,65.45469,,0.25401,133.44121
0.25266,65.72734,,0.25403,134.08238
0.25268,66.01942,,0.25405,134.75701
0.2527,66.32594,,0.25407,135.47773
0.25272,66.65542,,0.25409,136.21621
0.25273,67.00397,,0.25411,136.93351
0.25275,67.36187,,0.25413,137.68497
0.25277,67.70141,,0.25415,138.50641
0.25279,68.09491,,0.25417,138.19196
0.25281,68.27834,,0.25418,137.86626
0.25283,68.22883,,0.2542,137.74745
0.25285,68.22843,,0.25423,137.72355
0.25287,68.2563,,0.25425,137.74677
0.25289,68.29568,,0.25426,137.7693
0.2529,68.32843,,0.25428,137.7669
0.25292,68.36,,0.2543,137.72901
0.25294,68.37797,,0.25433,137.64024
0.25297,68.37793,,0.25434,137.50401
0.25298,68.36293,,0.25436,137.30291
0.253,68.32615,,0.25438,137.02295
0.25302,68.26656,,0.2544,136.66788
0.25304,68.18266,,0.25441,136.23872
0.25305,68.06624,,0.25444,135.73309
0.25307,67.92087,,0.25446,135.15849
0.25309,67.74357,,0.25448,134.51185
0.25312,67.53049,,0.25449,133.79181
0.25313,67.28856,,0.25451,133.02772
0.25315,67.00484,,0.25454,132.25032
0.25317,66.68636,,0.25456,131.33498
0.25319,66.34759,,0.25457,131.28992
0.25321,65.99281,,0.25459,131.62212
0.25322,65.56989,,0.25461,131.61597
0.25324,65.45241,,0.25463,131.43877
0.25327,65.44262,,0.25465,131.15847
0.25329,65.3695,,0.25467,130.84539
0.2533,65.26269,,0.25469,130.49647
0.25332,65.12973,,0.25471,130.14617
0.25334,64.99097,,0.25473,129.82047
0.25336,64.83802,,0.25475,129.50022
0.25337,64.68807,,0.25477,129.21206
0.25339,64.54128,,0.25479,128.95668
0.25342,64.39899,,0.25481,128.73545
0.25344,64.26849,,0.25482,128.56645
0.25345,64.13885,,0.25484,128.42408
0.25347,64.02089,,0.25487,128.33565
0.25349,63.92206,,0.25489,128.30287
0.25351,63.83812,,0.2549,128.30526
0.25353,63.77648,,0.25492,128.36158
0.25354,63.73756,,0.25494,128.46538
0.25357,63.72015,,0.25497,128.59614
0.25359,63.72899,,0.25498,128.78699
0.25361,63.76067,,0.255,129.00413
0.25362,63.8141,,0.25502,129.26087
0.25364,63.8965,,0.25504,129.57293
0.25366,64.0009,,0.25505,129.91775
0.25368,64.125,,0.25508,130.30219
0.25369,64.27286,,0.2551,130.7269
0.25372,64.43666,,0.25512,131.17825
0.25374,64.62382,,0.25513,131.67022
0.25376,64.82735,,0.25515,132.20044
0.25377,65.04528,,0.25517,132.76752
0.25379,65.28682,,0.2552,133.39436
0.25381,65.54528,,0.25521,134.04816
0.25383,65.81895,,0.25523,134.73133
0.25385,66.11239,,0.25525,135.44386
0.25387,66.42367,,0.25527,136.1721
0.25389,66.75407,,0.25529,136.92184
0.25391,67.10292,,0.25531,137.6511
0.25392,67.45774,,0.25533,138.48073
0.25394,67.79937,,0.25535,138.30183
0.25396,68.19534,,0.25537,137.80063
0.25398,68.33751,,0.25538,137.61525
0.254,68.30668,,0.25541,137.57086
0.25401,68.31845,,0.25543,137.58213
0.25404,68.35248,,0.25545,137.60705
0.25406,68.39143,,0.25546,137.60637
0.25408,68.42553,,0.25548,137.57393
0.25409,68.45693,,0.2555,137.50052
0.25411,68.47534,,0.25553,137.36293
0.25413,68.47215,,0.25554,137.15774
0.25416,68.4493,,0.25556,136.88393
0.25417,68.40969,,0.25558,136.53569
0.25419,68.34897,,0.2556,136.11815
0.25421,68.26533,,0.25562,135.62958
0.25423,68.14457,,0.25564,135.07615
0.25424,67.99422,,0.25566,134.45239
0.25426,67.81582,,0.25568,133.76717
0.25428,67.59767,,0.25569,133.01846
0.2543,67.34905,,0.25571,132.26359
0.25432,67.06093,,0.25574,131.37387
0.25434,66.73775,,0.25576,131.03007
0.25436,66.40222,,0.25577,131.46605
0.25438,66.03933,,0.25579,131.50668
0.2544,65.61413,,0.25581,131.35407
0.25441,65.55476,,0.25584,131.10074
0.25443,65.54839,,0.25585,130.80405
0.25446,65.48444,,0.25587,130.47049
0.25448,65.38253,,0.25589,130.13487
0.25449,65.25408,,0.25591,129.81224
0.25451,65.11769,,0.25593,129.49984
0.25453,64.96771,,0.25595,129.2168
0.25455,64.81656,,0.25597,128.96074
0.25456,64.67385,,0.25599,128.7477
0.25458,64.5337,,0.25601,128.58519
0.2546,64.40568,,0.25602,128.44316
0.25462,64.28541,,0.25605,128.35713
0.25464,64.17051,,0.25607,128.32709
0.25466,64.07462,,0.25609,128.32641
0.25468,63.99288,,0.2561,128.38548
0.2547,63.92988,,0.25612,128.48483
0.25472,63.88914,,0.25614,128.61969
0.25473,63.87301,,0.25617,128.80748
0.25476,63.87862,,0.25618,129.02461
0.25478,63.90936,,0.2562,129.27521
0.25479,63.96062,,0.25622,129.58249
0.25481,64.04394,,0.25624,129.9222
0.25483,64.1442,,0.25625,130.30765
0.25485,64.26564,,0.25628,130.73579
0.25487,64.4124,,0.2563,131.19329
0.25488,64.5775,,0.25632,131.70405
0.2549,64.76525,,0.25633,132.24656
0.25492,64.96935,,0.25635,132.83311
0.25495,65.18842,,0.25638,133.4695
0.25496,65.43143,,0.2564,134.12707
0.25498,65.69171,,0.25641,134.81365
0.255,65.96498,,0.25643,135.53028
0.25502,66.26079,,0.25645,136.27251
0.25504,66.5729,,0.25647,137.03421
0.25506,66.90495,,0.25649,137.75254
0.25508,67.25658,,0.25651,138.58014
0.2551,67.60752,,0.25653,138.50912
0.25511,67.9552,,0.25655,138.01032
0.25513,68.35985,,0.25657,137.82458
0.25515,68.43814,,0.25658,137.77133
0.25517,68.39531,,0.25661,137.78021
0.25519,68.40232,,0.25663,137.80377
0.2552,68.4271,,0.25665,137.81094
0.25523,68.46369,,0.25666,137.79182
0.25525,68.49413,,0.25668,137.7307
0.25527,68.52067,,0.25671,137.59789
0.25528,68.53564,,0.25672,137.39749
0.2553,68.52556,,0.25674,137.12674
0.25532,68.50042,,0.25676,136.78771
0.25534,68.45094,,0.25678,136.36949
0.25536,68.38443,,0.2568,135.89253
0.25538,68.29601,,0.25682,135.34286
0.2554,68.17515,,0.25684,134.71808
0.25542,68.0254,,0.25686,134.02979
