,System Pressure,,Pump Pressure,,Reactor Temperature
Time(hr),R1,R2,MX5,MX6,R7 ©
1.16028,15.88182,96.06528,140,142,75.49942
1.16056,14.69178,97.28306,140,142,75.5291
1.16083,12.68452,99.02287,140,142,75.52616
1.16111,10.52892,100.89492,140,142,75.5356
1.16139,8.84264,102.36208,140,142,75.53249
1.16167,8.3904,102.94666,140,142,75.50639
1.16194,8.76974,102.93912,140,142,75.50346
1.16222,10.28899,101.87871,126,142,75.48445
1.1625,12.25516,100.39342,126,142,75.64238
1.16278,14.15489,98.62646,126,142,75.65062
1.16306,15.49139,97.11739,126,142,75.64346
1.16333,16.06885,95.91237,126,142,75.64513
1.16361,15.10968,95.94134,126,142,75.6415
1.16389,13.33738,96.71149,126,142,75.59098
1.16417,11.29835,98.1218,126,142,75.58575
1.16444,9.59455,99.7235,127,143,75.69523
1.16472,8.20123,101.44592,127,143,75.65722
1.165,8.28028,102.51994,127,143,75.65224
1.16528,9.2341,103.06413,127,143,75.61373
1.16556,11.23689,102.83307,127,143,75.58174
1.16583,13.75669,101.47778,127,143,75.66895
1.16611,15.84183,99.68537,127,143,75.66399
1.16639,16.66567,97.84999,127,143,75.65405
1.16667,16.12786,96.46729,129,145,75.66679
1.16694,14.85706,95.56405,129,145,75.6869
1.16722,12.69581,95.91822,129,145,75.69179
1.1675,10.48509,96.84209,129,145,75.6863
1.16778,9.03322,98.43011,129,145,75.67612
1.16806,8.38775,100.29674,129,145,75.61704
1.16833,8.92937,101.95406,129,145,75.61165
1.16861,10.63569,102.76164,129,145,75.69381
1.16889,12.73575,103.22498,130,144,75.69917
1.16917,14.71213,102.49174,130,144,75.66044
1.16944,16.00159,101.13808,130,144,75.65529
1.16972,16.15345,99.44415,130,144,75.71139
1.17,15.11268,97.63113,130,144,75.61422
1.17028,13.44802,96.13174,130,144,75.60847
1.17056,11.31459,95.5026,130,144,75.61439
1.17083,9.56781,95.72275,130,144,75.60864
1.17111,8.43472,96.73186,123,144,75.6357
1.17139,8.41869,98.44179,123,144,75.59792
1.17167,9.46753,100.46896,123,144,75.59209
1.17194,11.27439,101.91278,123,144,75.63834
1.17222,13.44778,103.05195,123,144,75.63269
1.1725,15.358,103.44314,123,144,75.73505
1.17278,16.10321,102.49618,123,144,75.63265
1.17306,15.94718,101.01984,123,144,75.62692
1.17333,14.31804,99.04258,129,144,75.6051
1.17361,12.02453,97.13423,129,144,75.59953
1.17389,10.00299,96.09641,129,144,75.57065
1.17417,8.7311,96.12711,129,144,75.53226
1.17444,8.46473,96.71411,129,144,75.51709
1.17472,9.44568,98.13097,129,144,75.48417
1.175,11.02085,99.68395,129,144,75.47996
1.17528,12.99191,101.3052,129,144,75.47996
1.17556,14.73994,102.42037,121,142,75.45331
1.17583,15.69573,103.0066,121,142,75.44916
1.17611,15.21117,102.31023,121,142,75.43578
1.17639,13.6664,100.89027,121,142,75.36509
1.17667,11.64838,99.0536,121,142,75.37383
1.17694,9.75215,97.41426,121,142,75.36007
1.17722,8.49168,96.18105,121,142,75.35631
1.1775,8.41804,95.885,121,142,75.41249
1.17778,9.4155,96.33397,124,142,75.38705
1.17806,11.06187,97.49744,124,142,75.38274
1.17833,13.15528,99.25676,124,142,75.41427
1.17861,15.1682,101.25964,124,142,75.40992
1.17889,15.79537,102.36643,124,142,75.39334
1.17917,15.42433,103.00463,124,142,75.38728
1.17944,13.99676,102.69816,124,142,75.36994
1.17972,11.83612,101.36104,124,142,75.35994
1.18,9.58936,99.61229,125,143,75.33837
1.18028,8.34163,97.73129,125,143,75.29444
1.18056,8.23629,96.53231,125,143,75.2827
1.18083,9.18227,95.97944,125,143,75.40454
1.18111,11.33787,96.55524,125,143,75.41618
1.18139,13.22696,97.44865,125,143,75.40825
1.18167,14.52675,98.79076,125,143,75.42021
1.18194,15.24432,100.52582,125,143,75.41644
1.18222,14.96792,101.97392,128,143,75.42703
1.1825,13.91158,102.73752,128,143,75.39799
1.18278,12.34803,103.28786,128,143,75.40062
1.18306,10.41491,102.21934,128,143,75.55239
1.18333,8.81511,100.69139,128,143,75.56007
1.18361,8.20205,98.97025,128,143,75.55482
1.18389,8.83955,96.99825,128,143,75.55061
1.18417,10.55279,95.77786,128,143,75.52082
1.18444,12.88566,95.72816,121,144,75.51442
1.18472,14.89616,96.50823,121,144,75.51073
1.185,16.15838,97.93372,121,144,75.62923
1.18528,16.16405,99.77708,121,144,75.62356
1.18556,14.83451,101.78586,121,144,75.6786
1.18583,12.82286,102.95058,121,144,75.63944
1.18611,10.59692,103.46666,121,144,75.63454
1.18639,8.64718,103.13973,121,144,75.62708
1.18667,8.0411,101.61733,124,145,75.62215
1.18694,8.34481,99.79364,124,145,75.66771
1.18722,9.91417,97.90546,124,145,75.68233
1.1875,12.1406,96.23711,124,145,75.67692
1.18778,14.52449,95.33205,124,145,75.61903
1.18806,15.69801,95.5112,124,145,75.61342
1.18833,16.32807,96.05763,124,145,75.62141
1.18861,15.47168,97.62518,124,145,75.6707
1.18889,13.66829,99.46973,128,144,75.66567
1.18917,11.87889,101.01904,128,144,75.69372
1.18944,9.88437,102.10075,128,144,75.68793
1.18972,8.38906,102.64687,128,144,75.64854
1.19,8.09768,102.1504,128,144,75.64288
1.19028,8.70055,101.10582,128,144,75.64066
1.19056,10.21208,99.59371,128,144,75.53899
1.19083,12.19912,97.96092,128,144,75.72656
1.19111,14.23944,96.31084,132,144,75.68278
1.19139,15.49452,95.50888,132,144,75.67741
1.19167,16.08408,95.02535,132,144,75.65346
1.19194,15.558,95.32359,132,144,75.64884
1.19222,13.93091,96.57731,132,144,75.60597
1.1925,11.91036,98.1303,132,144,75.56528
1.19278,9.97636,99.88552,132,144,75.56045
1.19306,8.56793,101.39618,132,144,75.56229
1.19333,8.0752,102.34697,126,144,75.55733
1.19361,8.83441,102.35588,126,144,75.59776
1.19389,10.40381,101.83034,126,144,75.5919
1.19417,12.45912,100.32892,126,144,75.58699
1.19444,14.41166,98.53349,126,144,75.58727
1.19472,15.72515,96.99738,126,144,75.58455
1.195,15.73653,95.89623,126,144,75.67956
1.19528,14.9107,95.19881,126,144,75.61157
1.19556,13.06451,95.52792,125,141,75.60644
1.19583,11.04822,96.43636,125,141,75.59287
1.19611,9.23041,98.13813,125,141,75.58903
1.19639,8.48163,99.85188,125,141,75.56422
1.19667,8.69018,101.47607,125,141,75.54204
1.19694,9.98673,102.08902,125,141,75.51381
1.19722,12.01865,101.93223,125,141,75.58388
1.1975,14.10748,101.10734,125,141,75.59598
1.19778,15.47098,99.51649,126,141,75.58349
1.19806,15.98076,97.64983,126,141,75.59245
1.19833,15.06463,96.26278,126,141,75.59419
1.19861,13.20034,95.29266,126,141,75.70684
1.19889,11.06806,95.21059,126,141,75.6283
1.19917,9.4131,96.34764,126,141,75.62194
1.19944,8.42871,98.04449,126,141,75.66494
1.19972,8.72767,100.17797,126,141,75.67549
1.2,10.14842,101.85933,119,142,75.61227
1.20028,12.09958,102.74726,119,142,75.60872
1.20056,14.17391,102.35333,119,142,75.5634
1.20083,15.72679,101.12088,119,142,75.58407
1.20111,15.81221,99.38118,119,142,75.58099
1.20139,14.70649,97.34551,119,142,75.54037
1.20167,12.75315,95.77058,119,142,75.53525
1.20194,10.54001,95.1725,119,142,75.51493
1.20222,8.66239,95.21436,120,143,75.59191
1.2025,8.25211,96.60573,120,143,75.5883
1.20278,8.93004,98.42029,120,143,75.56063
1.20306,10.53675,100.3374,120,143,75.55745
1.20333,13.16795,102.06184,120,143,75.54645
1.20361,15.11196,102.88849,120,143,75.56859
1.20389,15.6645,102.40137,120,143,75.58315
1.20417,15.37815,101.33315,120,143,75.56206
1.20444,13.82433,99.51281,139,143,75.55915
1.20472,11.56858,97.43529,139,143,75.5304
1.205,9.83482,96.01621,139,143,75.42517
1.20528,8.66944,95.37618,139,143,75.4185
1.20556,8.21115,95.37574,139,143,75.60119
1.20583,9.01718,96.47375,139,143,75.59643
1.20611,10.69017,97.96948,139,143,75.58271
1.20639,13.05379,100.03021,139,143,75.57689
1.20667,14.82253,101.51573,127,145,75.57378
1.20694,15.97078,102.52728,127,145,75.54866
1.20722,16.08945,102.72744,127,145,75.54598
1.2075,14.59506,101.59609,127,145,75.52771
1.20778,12.65484,100.15724,127,145,75.48402
1.20806,10.51303,98.29441,127,145,75.49284
1.20833,8.59152,96.39966,127,145,75.60082
1.20861,7.711,95.1032,127,145,75.59794
1.20889,8.24005,94.93723,127,144,75.63071
1.20917,9.60693,95.31636,127,144,75.60655
1.20944,11.77403,96.87646,127,144,75.60229
1.20972,13.9794,98.58217,127,144,75.58492
1.21,15.73687,100.6106,127,144,75.57732
1.21028,16.58454,102.27651,127,144,75.55752
1.21056,16.29752,103.13258,127,144,75.52672
1.21083,14.39679,102.82107,127,144,75.51374
1.21111,11.93142,101.56773,125,143,75.50919
1.21139,9.60719,99.84074,125,143,75.5059
1.21167,8.21318,97.95753,125,143,75.60998
1.21194,8.01286,96.22803,125,143,75.60524
1.21222,9.18058,95.36205,125,143,75.64883
1.2125,10.81308,94.87472,125,143,75.64388
1.21278,12.94225,95.53324,125,143,75.67005
1.21306,14.82359,97.03274,125,143,75.68934
1.21333,16.19647,98.91835,119,142,75.68417
1.21361,16.12091,100.78503,119,142,75.72501
1.21389,15.04573,102.13925,119,142,75.71922
1.21417,13.04597,102.90932,119,142,75.7609
1.21444,10.72648,102.43572,119,142,75.68095
1.21472,8.65537,101.44662,119,142,75.67556
1.215,7.89749,99.81844,119,142,75.61898
1.21528,8.12182,97.87674,119,142,75.83076
1.21556,9.46035,96.24419,118,141,75.88998
1.21583,11.70835,95.40043,118,141,75.65417
1.21611,13.97449,95.1757,118,141,75.83754
1.21639,15.46283,96.14397,118,141,75.66532
1.21667,16.0229,97.79654,118,141,75.65959
1.21694,15.40673,99.68956,118,141,75.75006
1.21722,13.61646,101.32385,118,141,75.631
1.2175,11.45497,102.61346,118,141,75.62538
1.21778,9.58793,102.62539,123,143,75.72218
1.21806,8.37876,101.91409,123,143,75.71643
1.21833,8.29713,100.54119,123,143,75.65655
1.21861,9.59857,98.6863,123,143,75.62354
1.21889,11.54108,96.84495,123,143,75.61772
1.21917,13.58205,95.81095,123,143,75.56371
1.21944,15.32024,95.36337,123,143,75.55912
1.21972,15.96639,95.84936,123,143,75.51427
1.22,15.28024,97.26764,128,142,75.5102
1.22028,13.66413,99.15327,128,142,75.51981
1.22056,11.43261,100.90369,128,142,75.53426
1.22083,9.32792,102.34316,128,142,75.51507
1.22111,8.02499,102.97559,128,142,75.50449
1.22139,8.30486,102.2236,128,142,75.4865
1.22167,9.51975,100.98323,128,142,75.46483
1.22194,11.36343,99.36155,128,142,75.45066
1.22222,13.62691,97.45023,122,143,75.65477
1.2225,15.38404,95.88615,122,143,75.65082
1.22278,15.96416,95.35426,122,143,75.6288
1.22306,15.95406,95.06905,122,143,75.60414
1.22333,14.50912,96.0816,122,143,75.59925
1.22361,12.50406,97.62996,122,143,75.5344
1.22389,10.36834,99.39938,122,143,75.55164
1.22417,8.67868,101.17862,122,143,75.52467
1.22444,8.02216,102.53462,124,144,75.5162
1.22472,8.94922,102.56202,124,144,75.50041
1.225,10.67191,102.1208,124,144,75.46689
1.22528,13.1535,100.65763,124,144,75.48606
1.22556,15.22797,98.76526,124,144,75.45857
1.22583,16.34234,97.08912,124,144,75.45222
1.22611,16.38014,95.67011,124,144,75.44321
1.22639,15.14774,95.09853,124,144,75.39407
1.22667,13.0164,95.56233,131,144,75.39757
1.22694,10.62494,97.0345,131,144,75.39386
1.22722,8.53005,99.0779,131,144,75.36668
1.2275,7.83021,100.98517,131,144,75.36363
1.22778,8.30428,102.42699,131,144,75.34736
1.22806,10.04509,102.95254,131,144,75.39754
1.22833,12.4438,102.09871,131,144,75.40511
1.22861,14.85441,100.53441,131,144,75.50578
1.22889,16.05766,98.60683,127,143,75.50215
1.22917,15.89667,96.78833,127,143,75.48966
1.22944,14.57625,95.56217,127,143,75.547
1.22972,12.34714,95.46375,127,143,75.54279
1.23,10.2605,95.81592,127,143,75.62704
1.23028,8.82382,97.1397,127,143,75.62253
1.23056,8.31681,99.01437,127,143,75.59584
1.23083,8.86137,100.77983,127,143,75.59258
1.23111,10.68618,102.14531,123,142,75.59258
1.23139,12.88125,102.86543,123,142,75.5777
1.23167,14.79796,102.33501,123,142,75.62166
1.23194,16.05333,101.14059,123,142,75.63319
1.23222,15.9962,99.43798,123,142,75.58971
1.2325,14.93431,97.77179,123,142,75.58504
1.23278,13.22848,96.04894,123,142,75.63481
1.23306,11.27403,95.52225,123,142,75.62618
1.23333,9.54041,95.5118,119,141,75.62038
1.23361,8.51139,96.25401,119,141,75.60145
1.23389,8.80211,97.9688,119,141,75.59631
1.23417,9.80927,99.75468,119,141,75.73192
1.23444,11.63792,101.27479,119,141,75.64181
1.23472,13.76121,102.5344,119,141,75.60236
1.235,15.41642,102.94673,119,141,75.96268
1.23528,16.14181,102.35192,119,141,75.67836
1.23556,16.03885,101.27251,129,143,75.67187
1.23583,14.69322,99.6431,129,143,75.79061
1.23611,12.6771,97.75932,129,143,75.67049
1.23639,10.79667,96.32201,129,143,75.66455
1.23667,9.20539,95.55088,129,143,75.82398
1.23694,8.11524,95.08913,129,143,75.64302
1.23722,8.41281,95.81718,129,143,75.63652
1.2375,9.25385,96.80725,129,143,75.61255
1.23778,11.05932,98.45831,126,142,75.60631
1.23806,13.19096,100.18108,126,142,75.79108
1.23833,15.22725,101.9087,126,142,75.61059
1.23861,16.04494,102.59823,126,142,75.60476
1.23889,15.82183,102.57128,126,142,75.75666
1.23917,14.50257,101.61724,126,142,75.60961
1.23944,12.26482,99.84609,126,142,75.60345
1.23972,10.11861,98.04569,126,142,75.63021
1.24,8.68684,96.58164,127,144,75.6257
1.24028,8.11243,95.53245,127,144,75.6257
1.24056,8.63825,95.25311,127,144,75.57741
1.24083,10.1389,95.93015,127,144,75.5734
1.24111,12.26412,97.14959,127,144,75.54485
1.24139,14.1234,98.91316,127,144,75.57707
1.24167,15.51849,100.63045,127,144,75.57259
1.24194,16.24657,102.20954,127,144,75.55006
1.24222,15.47084,102.71774,126,144,75.54726
1.2425,13.7951,102.56231,126,144,75.52635
1.24278,11.80387,101.436,126,144,75.50965
1.24306,9.63065,99.7095,126,144,75.48096
1.24333,8.33905,97.76816,126,144,75.47247
1.24361,8.57143,96.42851,126,144,75.47443
1.24389,9.70422,95.4491,126,144,75.4545
1.24417,11.78168,95.52439,126,144,75.46739
1.24444,14.03674,96.43482,111,143,75.46357
1.24472,15.70902,98.05577,111,143,75.47641
1.245,16.27208,99.95121,111,143,75.48872
1.24528,15.82054,101.8157,111,143,75.56163
1.24556,14.16892,102.67613,111,143,75.57626
1.24583,11.8698,102.8986,111,143,75.57366
1.24611,9.80036,102.07637,111,143,75.54748
1.24639,8.46858,100.33031,111,143,75.53991
1.24667,8.135,98.49734,122,143,75.52116
1.24694,9.14955,96.71182,122,143,75.41688
1.24722,10.92842,95.56625,122,143,75.4237
1.2475,13.01014,95.22822,122,143,75.51576
1.24778,14.56954,95.89168,122,143,75.51093
1.24806,16.0997,96.94617,122,143,75.53947
1.24833,15.81214,98.56888,122,143,75.55538
1.24861,14.74313,100.13021,122,143,75.55538
1.24889,13.07818,101.47076,124,141,75.53374
1.24917,10.84926,101.94763,124,141,75.53029
1.24944,9.08979,102.01022,124,141,75.51331
1.24972,8.22073,101.09135,124,141,75.49691
1.25,8.59258,99.45235,124,141,75.47165
1.25028,9.85251,97.76728,124,141,75.52283
1.25056,12.06102,96.08327,124,141,75.529
1.25083,14.45115,94.78334,124,141,75.65329
1.25111,15.67668,94.81898,126,142,75.64836
1.25139,16.074,95.45555,126,142,75.62517
1.25167,15.30584,96.90816,126,142,75.62004
1.25194,13.53172,98.70886,126,142,75.59436
1.25222,11.50837,100.36722,126,142,75.56934
1.2525,9.63717,101.64895,126,142,75.49213
1.25278,8.26114,102.3156,126,142,75.7194
1.25306,7.92708,102.12902,126,142,75.59389
1.25333,8.92664,101.01737,126,141,75.83169
1.25361,10.77556,99.32458,126,141,75.71908
1.25389,12.91828,97.4916,126,141,75.71352
1.25417,15.05509,95.81816,126,141,75.66663
1.25444,16.17631,94.77443,126,141,75.66048
1.25472,15.98668,94.71176,126,141,75.6823
1.255,14.9082,95.3606,126,141,75.68725
1.25528,12.78082,96.92787,126,141,75.68117
1.25556,10.82709,98.66406,126,143,75.61324
1.25583,9.00822,100.42051,126,143,75.60742
1.25611,8.06891,101.64533,126,143,75.58925
1.25639,8.05018,102.49287,126,143,75.58986
1.25667,9.39066,101.96458,126,143,75.58534
1.25694,11.60766,100.60107,126,143,75.65114
1.25722,14.09594,98.78817,126,143,75.62244
1.2575,15.71806,96.73472,126,143,75.61691
1.25778,16.06469,95.29967,134,144,75.66621
1.25806,14.76319,95.05568,134,144,75.59401
1.25833,12.79895,95.0869,134,144,75.58839
1.25861,10.8647,96.22115,134,144,75.67363
1.25889,9.25517,97.99572,134,144,75.64767
1.25917,8.76104,99.61489,134,144,75.64235
1.25944,9.62893,101.03062,134,144,75.65458
1.25972,11.16333,101.75356,134,144,75.7394
1.26,12.73058,101.69794,120,143,75.61422
1.26028,14.43749,100.85934,120,143,75.60966
1.26056,15.84256,99.6883,120,143,75.61443
1.26083,15.87223,97.71864,120,143,75.64281
1.26111,15.08261,95.62977,120,143,75.63814
1.26139,13.67205,94.41979,120,143,75.61401
1.26167,11.62261,94.55077,120,143,75.60789
1.26194,9.52933,95.5425,120,143,75.65617
1.26222,9.3789,97.45899,132,144,75.59847
1.2625,9.56421,99.3838,132,144,75.59317
1.26278,10.61865,100.71334,132,144,75.62955
1.26306,12.68026,101.44771,132,144,75.62484
1.26333,14.17566,102.17514,132,144,75.61071
1.26361,15.47585,101.69633,132,144,75.60693
1.26389,15.837,100.6478,132,144,75.58727
1.26417,15.5248,99.31501,132,144,75.59872
1.26444,14.57895,97.67463,126,143,75.59473
1.26472,12.63051,96.16526,126,143,75.55114
1.265,10.65156,95.35054,126,143,75.54802
1.26528,8.81408,94.87659,126,143,75.53566
1.26556,7.70976,95.37318,126,143,75.53061
1.26583,8.19811,96.84975,126,143,75.52653
1.26611,9.66052,98.79153,126,143,75.546
1.26639,11.80068,100.85476,126,143,75.5412
1.26667,14.37133,102.61757,123,141,75.49656
1.26694,16.10111,103.38271,123,141,75.51033
1.26722,16.51849,102.85186,123,141,75.54985
1.2675,16.16242,101.79152,123,141,75.50951
1.26778,14.06073,99.65166,123,141,75.50481
1.26806,11.4024,97.27879,123,141,75.55285
1.26833,9.44536,95.76077,123,141,75.54995
1.26861,8.0814,94.91589,123,141,75.55482
1.26889,7.58897,94.69555,125,142,75.53429
1.26917,8.93076,96.03359,125,142,75.53029
1.26944,10.86262,97.67964,125,142,75.55137
1.26972,12.61116,99.21042,125,142,75.56761
1.27,13.36461,99.87433,125,142,75.54276
1.27028,14.63858,101.33098,125,142,75.53964
1.27056,14.2637,101.30063,125,142,75.52171
1.27083,13.71116,101.30851,125,142,75.44905
1.27111,12.97255,101.05349,130,143,75.45596
1.27139,10.89719,99.30189,130,143,75.55563
1.27167,9.32388,97.66782,130,143,75.55095
1.27194,8.89855,96.62468,130,143,75.55095
1.27222,9.45295,95.9372,130,143,75.57763
1.2725,11.3803,96.24004,130,143,75.58895
1.27278,13.91956,97.64214,130,143,75.61691
1.27306,15.55317,98.67609,130,143,75.6138
1.27333,16.45797,100.24825,121,143,75.69689
1.27361,16.13637,101.53449,121,143,75.67396
1.27389,14.74466,102.1964,121,143,75.66928
1.27417,12.82386,102.20688,121,143,75.62357
1.27444,10.86929,101.56505,121,143,75.61789
1.27472,9.11421,99.85389,121,143,75.67714
1.275,8.14183,97.74025,121,143,75.64943
1.27528,8.42336,96.18469,121,143,75.6439
1.27556,9.84064,95.94866,134,144,75.64355
1.27583,11.96204,95.83,134,144,75.63732
1.27611,14.06889,96.8689,134,144,75.66535
1.27639,15.76996,98.43916,134,144,75.66068
1.27667,16.46369,99.59142,134,144,75.65594
1.27694,15.66275,101.27946,134,144,75.63895
1.27722,14.08673,102.52336,134,144,75.63338
1.2775,11.6398,102.74819,134,144,75.61513
1.27778,9.40742,102.40027,96,144,75.58641
1.27806,8.17384,101.04421,96,144,75.64561
1.27833,8.13155,99.07355,96,144,75.6088
1.27861,9.32174,96.93102,96,144,75.60426
1.27889,11.57632,95.41694,96,144,75.61366
1.27917,13.84675,94.6722,96,144,75.60884
1.27944,15.76529,95.07791,96,144,75.59317
1.27972,16.56168,96.55596,96,144,75.58873
1.28,16.24061,98.53046,123,144,75.50921
1.28028,14.70773,100.60029,123,144,75.53393
1.28056,12.42203,102.25845,123,144,75.53044
1.28083,10.2582,103.06175,123,144,75.59681
1.28111,8.64649,102.8846,123,144,75.59277
1.28139,7.8983,101.95178,123,144,75.58151
1.28167,8.60216,100.32507,123,144,75.57702
1.28194,9.77173,98.67715,123,144,75.574
1.28222,11.70023,96.98058,126,144,75.58098
1.2825,13.61312,95.94734,126,144,75.80387
1.28278,15.27332,95.25446,126,144,75.66225
1.28306,15.94528,95.59277,126,144,75.66634
1.28333,15.8169,96.39384,126,144,75.6834
1.28361,14.67177,97.87293,126,144,75.62682
1.28389,12.7936,99.60257,126,144,75.71652
1.28417,10.58652,101.39943,126,144,75.67954
1.28444,9.01599,102.30698,125,142,75.67418
1.28472,8.09976,102.80125,125,142,75.59045
1.285,8.23741,102.40119,125,142,75.59148
1.28528,9.76436,100.8484,125,142,75.59278
1.28556,11.72214,99.22401,125,142,75.58797
1.28583,13.78631,97.53763,125,142,75.73045
1.28611,15.53902,96.00171,125,142,75.675
1.28639,16.20145,95.21378,125,142,75.66988
1.28667,15.67897,95.48152,122,141,75.66098
1.28694,14.45789,96.13368,122,141,75.65478
1.28722,12.41369,97.70293,122,141,75.68944
1.2875,10.39397,99.47522,122,141,75.60426
1.28778,8.8918,101.12099,122,141,75.598
1.28806,8.28905,102.26424,122,141,75.58726
1.28833,8.29972,103.14416,122,141,75.58339
1.28861,9.54028,102.73377,122,141,75.4316
1.28889,11.50195,101.67837,126,142,75.42649
1.28917,13.24135,100.35112,126,142,75.47337
1.28944,14.64425,98.73596,126,142,75.49787
1.28972,15.57172,97.05115,126,142,75.50483
1.29,14.89993,96.26221,126,142,75.54417
1.29028,13.70987,95.73995,126,142,75.53976
1.29056,12.22744,95.96201,126,142,75.51803
1.29083,10.31884,97.39156,126,142,75.51427
1.29111,8.94941,99.27166,124,142,75.49358
1.29139,9.36504,100.37423,124,142,75.47249
1.29167,10.18615,101.37009,124,142,75.4459
1.29194,11.65011,102.12233,124,142,75.35433
1.29222,13.24405,101.91438,124,142,75.35327
1.2925,14.79409,102.08663,124,142,75.38963
1.29278,16.03932,101.46073,124,142,75.38656
1.29306,16.72806,99.55193,124,142,75.35566
1.29333,15.87471,97.03381,123,143,75.3401
1.29361,13.80817,95.52654,123,143,75.33654
1.29389,11.08362,94.61793,123,143,75.32963
1.29417,9.10088,95.55411,123,143,75.32695
1.29444,8.36569,97.4048,123,143,75.32943
1.29472,8.57262,98.84962,123,143,75.32677
1.295,9.53554,100.57201,123,143,75.32677
1.29528,11.23281,101.64745,123,143,75.30232
1.29556,13.34175,102.01209,126,144,75.29858
1.29583,14.98364,102.07741,126,144,75.28242
1.29611,16.32369,101.00176,126,144,75.25108
1.29639,16.1161,99.43714,126,144,75.25987
1.29667,14.76486,97.54469,126,144,75.26689
1.29694,12.68353,96.04891,126,144,75.26395
1.29722,10.27057,94.76524,126,144,75.24133
1.2975,8.63498,94.73768,126,144,75.23662
1.29778,8.1888,95.79604,126,145,75.21021
1.29806,8.44276,97.15104,126,145,75.14031
1.29833,10.01896,99.14281,126,145,75.18927
1.29861,11.61124,100.67872,126,145,75.38344
1.29889,13.45993,101.95507,126,145,75.38025
1.29917,15.01305,102.53497,126,145,75.36016
1.29944,16.03306,102.62131,126,145,75.35465
1.29972,15.88385,101.79672,126,145,75.33366
1.3,14.89106,100.54553,125,143,75.31229
1.30028,13.36861,99.13538,125,143,75.22736
1.30056,11.38808,97.57447,125,143,75.45243
1.30083,9.46069,96.02282,125,143,75.44921
1.30111,8.61919,95.52663,125,143,75.47066
1.30139,8.20457,95.2084,125,143,75.43722
1.30167,8.85582,95.73481,125,143,75.43281
1.30194,10.76031,97.35785,125,143,75.43993
1.30222,12.77812,99.02829,127,144,75.45784
1.3025,14.50026,100.59338,127,144,75.52742
1.30278,15.88545,102.0642,127,144,75.47237
1.30306,16.25582,102.76675,127,144,75.46787
1.30333,15.33832,102.36595,127,144,75.70088
1.30361,14.127,101.89095,127,144,75.65844
1.30389,12.29269,100.59614,127,144,75.65345
1.30417,10.29023,98.80202,127,144,75.69266
1.30444,8.83102,97.22021,121,141,75.68743
1.30472,8.32324,95.97635,121,141,75.67321
1.305,8.25537,94.89896,121,141,75.6371
1.30528,9.56654,95.22356,121,141,75.63354
1.30556,11.37513,96.02244,121,141,75.58727
1.30583,13.38334,97.45723,121,141,75.58321
1.30611,15.13391,99.43671,121,141,75.65692
1.30639,16.34346,101.13676,121,141,75.62382
1.30667,16.00484,102.22845,120,142,75.61851
1.30694,14.91263,102.88737,120,142,75.63234
1.30722,13.20855,102.80016,120,142,75.62761
1.3075,10.94099,101.6283,120,142,75.59355
1.30778,9.11032,100.04752,120,142,75.60252
1.30806,8.34543,97.98842,120,142,75.5992
1.30833,8.48517,95.95735,120,142,75.59578
1.30861,10.01174,94.9426,120,142,75.59796
1.30889,12.33511,94.84635,125,142,75.62061
1.30917,14.4853,95.48275,125,142,75.61586
1.30944,15.74483,97.20063,125,142,75.59961
1.30972,16.16537,98.86447,125,142,75.58266
1.31,15.52181,100.6611,125,142,75.5798
1.31028,13.80186,101.83411,125,142,75.58804
1.31056,11.86239,102.43098,125,142,75.58377
1.31083,10.2128,101.88429,125,142,75.58049
1.31111,8.74185,100.73355,123,142,75.55909
1.31139,8.45998,99.07219,123,142,75.5531
1.31167,9.36947,97.45951,123,142,75.53359
1.31194,10.88201,95.81576,123,142,75.51235
1.31222,12.83663,95.14481,123,142,75.48476
1.3125,14.79604,94.8992,123,142,75.42719
1.31278,16.08264,95.4128,123,142,75.42937
1.31306,16.15525,96.86492,123,142,75.43111
1.31333,15.35449,98.56297,124,143,75.42682
1.31361,13.50985,100.3381,124,143,75.37251
1.31389,11.2985,101.70134,124,143,75.35255
1.31417,9.32891,102.41364,124,143,75.34782
1.31444,8.4458,101.90864,124,143,75.32228
1.31472,8.33126,100.73176,124,143,75.31962
1.315,9.55267,99.19572,124,143,75.3972
1.31528,11.50518,97.37082,124,143,75.39311
1.31556,13.37588,95.92245,125,143,75.39043
1.31583,14.86152,95.29758,125,143,75.37631
1.31611,16.00501,94.82433,125,143,75.36664
1.31639,15.74882,95.48158,125,143,75.36017
1.31667,14.79924,96.73488,125,143,75.38859
1.31694,13.25475,98.18063,125,143,75.38539
1.31722,11.26048,99.65205,125,143,75.48002
1.3175,9.32905,101.39394,125,143,75.47639
1.31778,8.39483,102.10652,125,144,75.44891
1.31806,8.23664,102.20043,125,144,75.44891
1.31833,9.2262,101.55933,125,144,75.44277
1.31861,11.10212,99.91396,125,144,75.43143
1.31889,13.38331,98.07298,125,144,75.43323
1.31917,15.15682,96.51408,125,144,75.43962
1.31944,16.15195,95.3851,125,144,75.52218
1.31972,16.10236,94.87831,125,144,75.51872
1.32,14.89648,95.37352,124,143,75.46298
1.32028,13.09334,96.32718,124,143,75.55045
1.32056,10.99072,97.96658,124,143,75.54775
1.32083,9.10849,99.73945,124,143,75.52101
1.32111,8.01828,101.43459,124,143,75.50841
1.32139,8.29756,102.46997,124,143,75.50191
1.32167,9.37213,102.97286,124,143,75.60768
1.32194,11.24822,102.4402,124,143,75.60375
