0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,-0.17247,-1.0476,1.0847,-0.90638,0.10001,0.12445,1.4935,1.7505,-1.8051,1.9154,0.5293,-1.7095,-1.1527,-0.56045,-0.29327,1.0326,1.663,0.51896,1.8236,1.0205,0.10444,1.4004,1.2641,-1.4715,1.0429,0.46893,-0.40941,1.3651,-1.8467,-1.6152,1.7924,-0.41594,0.12905,1.6146,-0.63986,0.65558,0.90944,-1.1079,0.22182,-0.17907,0.44106,0.17596,0.073425,-0.85581,1.5161,1.7462,1.2248,1.8763,0.09694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03
-0.44775,-1.3318,-1.2997,-0.11742,-0.077942,-1.1177,-1.2453,-0.68689,-1.952,-0.093575,-0.19135,-0.16135,-0.25791,-0.32248,-0.33415,-0.32906,-0.36678,-0.3696,-0.29112,-0.27623,-0.29602,-0.32147,-0.28731,-0.29401,-0.29138,-0.25221,-0.26924,-0.27889,-0.063441,-0.02727,-0.23665,-0.16285,-0.15826,-0.26131,-0.14165,-0.25443,-0.28815,-0.24713,-0.23148,-0.089967,-0.26478,-0.099107,0.015637,0.12356,-0.097754,0.00062247,0.019618,-0.16359,-0.1974,1.7425,0.24767,-5.3394,0.028544,-6.9544,0.21131,0.13737,0.014342,0.43145,0.012863,-0.14363,-1.0149,0.98587,-0.8804,0.021623,0.12357,1.4528,1.7009,-1.7491,1.8615,0.50855,-1.6424,-1.1075,-0.53848,-0.28178,0.99209,1.5978,0.49861,1.7521,0.98046,0.10035,1.3455,1.2146,-1.4138,1.002,0.45054,-0.39336,1.3116,-1.7743,-1.5518,1.7221,-0.39963,0.12399,1.5513,-0.49466,0.48175,0.87378,-1.0645,0.21312,-0.17205,0.42376,0.16906,0.070546,-0.82225,1.4566,1.6777,1.1768,1.8028,0.093139,1.8763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.076,0,0,0,0,0,0,11.89,0,0,0,0,0,0,7.361,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0448,0.99512,0.99205,1.0376,0.97555,1.0377,1.0231,1.0409,1.046,1.0286
-1.7238,-0.36439,-0.74603,-2.1729,-2.1842,-0.99685,-0.82487,-1.4362,-0.48613,-0.47568,-0.30584,-0.37916,-0.46486,-0.51038,-0.50352,-0.49733,-0.52755,-0.52674,-0.38281,-0.4721,-0.48269,-0.51129,-0.48228,-0.48842,-0.49436,-0.45936,-0.47911,-0.48733,-0.28047,-0.26942,-0.43925,-0.36189,-0.36737,-0.46838,-0.37314,-0.47972,-0.50617,-0.48457,-0.47187,-0.33621,-0.38556,-0.34482,-0.18317,-0.15423,-0.27798,-0.23998,-0.25436,-0.41059,-0.24879,3.9656,0.19086,-12.977,0.26128,-18.112,0.27188,0.26792,0.26388,0.46596,0.10209,-0.059374,-0.97959,0.70409,-0.85275,-0.33007,0.12714,1.4183,1.657,-1.6855,1.8104,0.48861,-1.578,-1.0641,-0.51736,-0.27073,0.95319,1.5351,0.47906,1.6834,0.94202,0.096415,1.2928,1.1669,-1.3583,0.96271,0.43288,-0.37793,1.2601,-1.7047,-1.491,1.6546,-0.38396,0.11913,1.4904,-0.48561,0.25483,0.83952,-1.0228,0.20476,-0.1653,0.40715,0.16243,0.06778,-0.79001,1.3995,1.6119,1.1307,1.7321,0.089487,3.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.705,0,0,0,0,0,0,22.923,0,0,0,0,0,0,14.124,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.043,0.99333,0.99991,1.0352,0.9791,1.0372,1.0265,1.0441,1.0483,1.0269
-0.245,-1.3463,-1.0084,-1.0696,-1.7357,-1.3603,-1.5367,-0.56277,-0.79869,-1.0792,-0.47672,-0.57735,-0.6695,-0.70071,-0.68265,-0.67499,-0.70358,-0.70229,-0.5444,-0.63984,-0.6538,-0.68292,-0.657,-0.6809,-0.72798,-0.71103,-0.70661,-0.70588,-0.63277,-0.65495,-0.6881,-0.60878,-0.60394,-0.71756,-0.56458,-0.65679,-0.70586,-0.62076,-0.59457,-0.5519,-0.57441,-0.46366,-0.57278,-0.58489,-0.53823,-0.43632,-0.43853,-0.50575,-0.4032,4.9708,0.26849,-21.192,0.48513,-29.509,0.39022,0.29605,0.2505,0.31312,0.31469,0.073143,-0.9461,0.19942,-0.81663,-0.99416,0.13288,1.3858,1.6181,-1.6279,1.7651,0.46945,-1.5162,-1.0224,-0.49708,-0.26011,0.91582,1.475,0.46028,1.6174,0.90508,0.092634,1.2421,1.1212,-1.3051,0.92497,0.4159,-0.36312,1.2107,-1.6379,-1.4325,1.5897,-0.3689,0.11446,1.432,-0.5329,0.0094399,0.8066,-0.98266,0.19673,-0.15882,0.39118,0.15606,0.065122,-0.75903,1.3446,1.5487,1.0863,1.6642,0.085978,5.5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.37,0,0,0,0,0,0,32.373,0,0,0,0,0,0,19.537,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0434,0.99101,0.99556,1.0388,0.98323,1.0375,1.0211,1.0457,1.0462,1.025
-1.2849,-1.1272,-1.7302,-0.79198,-0.2425,-1.0109,-0.89554,-1.0215,-1.185,-1.5954,-0.70335,-0.73429,-0.85916,-0.9295,-0.92655,-0.9213,-0.95002,-0.94913,-0.80468,-0.90144,-0.91001,-0.9369,-0.9113,-0.91857,-0.94354,-0.9174,-0.90498,-0.90065,-0.80232,-0.81846,-0.90773,-0.84249,-0.8481,-0.92923,-0.71982,-0.84113,-0.89626,-0.82315,-0.80231,-0.6426,-0.81433,-0.78693,-0.72111,-0.73845,-0.77013,-0.73664,-0.57016,-0.72523,-0.67383,5.4278,0.32464,-27.338,0.33347,-39.028,0.39009,0.37899,0.21824,0.42892,0.58614,0.21456,-0.91076,-0.49435,-0.78236,-1.9401,0.1404,1.357,1.5788,-1.5716,1.7281,0.45104,-1.4567,-0.98227,-0.47758,-0.24991,0.87991,1.4171,0.44223,1.554,0.86959,0.089002,1.1934,1.0772,-1.2539,0.8887,0.3996,-0.34888,1.1633,-1.5737,-1.3764,1.5274,-0.35444,0.10997,1.3758,-0.62501,-0.26377,0.77498,-0.94413,0.18902,-0.15259,0.37584,0.14994,0.062569,-0.72927,1.2919,1.488,1.0437,1.5989,0.082607,7.4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.539,0,0,0,0,0,0,39.512,0,0,0,0,0,0,22.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0421,0.99235,0.99982,1.0373,0.9833,1.0377,1.0273,1.043,1.0467,1.0239
-1.9663,-1.5875,-1.1009,-1.4451,-2.122,-0.7883,-0.81602,-2.0797,-1.2643,-1.9482,-1.0486,-1.0626,-1.1483,-1.2032,-1.2031,-1.1969,-1.2304,-1.2324,-1.1315,-1.1656,-1.1778,-1.2014,-1.1746,-1.1799,-1.1787,-1.1418,-1.152,-1.1635,-1.0155,-1.039,-1.1094,-1.0221,-1.0188,-1.1454,-1.0394,-1.1074,-1.1535,-1.0717,-1.0448,-1.0276,-1.093,-1.039,-0.91854,-0.96906,-0.94087,-0.8457,-0.90819,-0.9557,-1.0303,6.819,0.39522,-32.199,0.34246,-42.542,0.32455,0.24161,0.40326,0.48009,0.82624,0.38182,-0.87515,-1.3229,-0.75125,-3.0522,0.14658,1.3272,1.5427,-1.5145,1.6994,0.43336,-1.3996,-0.94375,-0.45886,-0.24011,0.84541,1.3616,0.42489,1.4931,0.83549,0.085512,1.1466,1.035,-1.2047,0.85385,0.38393,-0.3352,1.1176,-1.512,-1.3224,1.4675,-0.34054,0.10566,1.3219,-0.78596,-0.57792,0.74459,-0.90711,0.18161,-0.14661,0.36111,0.14406,0.060116,-0.70068,1.2412,1.4296,1.0028,1.5362,0.079367,9.5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.811,0,0,0,0,0,0,43.76,0,0,0,0,0,0,23.479,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.042,0.99134,1.0024,1.0362,0.98321,1.0374,1.0224,1.0428,1.0462,1.0237
-1.2921,-1.8219,-2.4977,-2.4225,-2.3907,-2.4858,-2.3643,-1.2203,-1.938,-2.146,-1.4286,-1.3908,-1.4859,-1.5478,-1.5491,-1.542,-1.5795,-1.5838,-1.5191,-1.5139,-1.5249,-1.5473,-1.5223,-1.5272,-1.5292,-1.4941,-1.4964,-1.505,-1.425,-1.4712,-1.4461,-1.3443,-1.3463,-1.4937,-1.3655,-1.4355,-1.4886,-1.3981,-1.3704,-1.3252,-1.4149,-1.3972,-1.3458,-1.432,-1.2408,-1.1733,-1.2312,-1.2802,-1.4429,7.2339,0.45759,-34.219,0.59623,-39.707,0.4789,0.42055,0.42585,0.64423,1.0048,0.57072,-0.83848,-2.2294,-0.71705,-4.1367,0.15268,1.2985,1.5117,-1.4564,1.6775,0.41636,-1.3447,-0.90675,-0.44087,-0.2307,0.81226,1.3082,0.40823,1.4345,0.80273,0.082159,1.1016,0.99439,-1.1575,0.82037,0.36887,-0.32205,1.0738,-1.4527,-1.2705,1.41,-0.32719,0.10151,1.2701,-0.97317,-0.92803,0.71539,-0.87154,0.17449,-0.14086,0.34695,0.13842,0.057758,-0.6732,1.1926,1.3736,0.96349,1.476,0.076255,11.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.912,0,0,0,0,0,0,44.958,0,0,0,0,0,0,21.256,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0424,0.99071,1.001,1.037,0.98528,1.0348,1.0194,1.0453,1.0456,1.024
-2.8207,-2.9492,-2.618,-2.6091,-2.7341,-2.7525,-3.0129,-2.8877,-2.2097,-2.225,-1.8575,-1.8081,-1.9345,-2.0217,-2.0285,-2.0234,-2.0567,-2.0593,-1.9701,-2.0066,-2.0137,-2.0353,-2.0122,-2.0114,-2.0178,-1.9851,-1.9658,-1.9661,-1.9112,-1.9708,-1.9617,-1.8857,-1.8844,-1.9913,-1.7755,-1.8627,-1.9346,-1.8175,-1.7871,-1.7158,-1.9051,-1.9229,-1.8148,-1.9494,-1.8132,-1.7339,-1.6139,-1.6917,-1.8797,8.0847,0.65813,-33.629,0.71947,-31.665,0.80294,0.6913,0.53034,0.81506,1.108,0.7676,-0.79951,-3.1263,-0.67816,-5.0363,0.16707,1.2778,1.4816,-1.3946,1.6602,0.40004,-1.292,-0.87119,-0.42358,-0.22165,0.78041,1.2569,0.39222,1.3783,0.77126,0.078938,1.0584,0.9554,-1.1121,0.7882,0.35441,-0.30943,1.0317,-1.3957,-1.2207,1.3547,-0.31436,0.097533,1.2203,-1.1997,-1.3205,0.68734,-0.83737,0.16764,-0.13534,0.33334,0.13299,0.055494,-0.64681,1.1458,1.3197,0.92571,1.4181,0.073265,14.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.757,0,0,0,0,0,0,43.404,0,0,0,0,0,0,16.455,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0411,0.9891,1.0053,1.0362,0.98579,1.0373,1.0218,1.0398,1.0456,1.0242
-3.1185,-2.6374,-3.159,-3.1374,-3.378,-2.7554,-2.4499,-2.9865,-3.2343,-2.4741,-2.3725,-2.4037,-2.5138,-2.5867,-2.5852,-2.5804,-2.6074,-2.6069,-2.4668,-2.5692,-2.5743,-2.5959,-2.575,-2.5758,-2.5837,-2.552,-2.5355,-2.5393,-2.5037,-2.5669,-2.5158,-2.4277,-2.4299,-2.5548,-2.3736,-2.4294,-2.5023,-2.3692,-2.334,-2.3603,-2.4713,-2.4944,-2.4214,-2.5499,-2.3376,-2.2761,-2.2479,-2.2289,-2.3453,9.342,0.77983,-30.999,0.91632,-19.341,0.8677,0.75352,0.76922,1.072,1.1994,0.99329,-0.75617,-3.9536,-0.63595,-5.6206,0.18601,1.2627,1.4587,-1.3292,1.6458,0.38435,-1.2413,-0.83703,-0.40697,-0.21296,0.74981,1.2076,0.37684,1.3242,0.74102,0.075842,1.0169,0.91794,-1.0685,0.7573,0.34051,-0.29729,0.99126,-1.341,-1.1729,1.3016,-0.30203,0.093708,1.1724,-1.4722,-1.7584,0.66039,-0.80453,0.16107,-0.13003,0.32027,0.12777,0.053318,-0.62144,1.1009,1.268,0.88941,1.3625,0.070393,16.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.448,0,0,0,0,0,0,39.752,0,0,0,0,0,0,9.7122,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0414,0.99168,1.0058,1.0369,0.98588,1.0365,1.0241,1.0441,1.0442,1.024
-2.2769,-3.0745,-2.8768,-3.0388,-2.8909,-3.0519,-3.3306,-2.5362,-3.0588,-2.8896,-2.9107,-2.9465,-3.0774,-3.1619,-3.1596,-3.1555,-3.1793,-3.1774,-3.0153,-3.1579,-3.1584,-3.1804,-3.1617,-3.1586,-3.1703,-3.1405,-3.1174,-3.114,-3.1161,-3.1991,-3.103,-3.0142,-3.0123,-3.1421,-2.92,-3.0151,-3.0862,-2.9968,-2.9743,-2.872,-3.0343,-3.1141,-3.0306,-3.2083,-2.9295,-2.8425,-2.7814,-2.8963,-2.8811,9.3878,0.83572,-26.619,0.98163,-4.7238,0.9693,0.82421,0.75953,1.3184,1.3559,1.2312,-0.71235,-4.6559,-0.59111,-5.8015,0.20666,1.2489,1.4395,-1.2573,1.6353,0.36928,-1.1927,-0.80421,-0.39101,-0.20461,0.72041,1.1602,0.36207,1.2723,0.71196,0.072869,0.97706,0.88195,-1.0266,0.7276,0.32716,-0.28564,0.95239,-1.2884,-1.1269,1.2505,-0.29019,0.090034,1.1264,-1.7369,-2.2116,0.6345,-0.77299,0.15476,-0.12493,0.30772,0.12276,0.051227,-0.59708,1.0577,1.2183,0.85454,1.3091,0.067633,18.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.231,0,0,0,0,0,0,34.934,0,0,0,0,0,0,1.9391,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0419,0.98975,1.0079,1.0368,0.986,1.0366,1.0196,1.044,1.0463,1.0235
