,System Pressure,,Pump Pressure,,Reactor Temperature
Time(hr),R1,R2,MX5,MX6,R7 ©
3.76028,10.95284,102.18771,123,143,155.20824
3.76056,9.38874,100.83636,123,143,155.20255
3.76083,8.69873,99.20087,123,143,155.25607
3.76111,9.26289,97.51302,123,143,155.25177
3.76139,10.36879,95.89008,123,143,155.28714
3.76167,12.2698,95.46117,123,143,155.30159
3.76194,14.63817,95.37569,123,143,155.27803
3.76222,16.15143,96.23995,123,143,155.27417
3.7625,16.77387,97.84329,123,144,155.24924
3.76278,16.51931,99.45893,123,144,155.22058
3.76306,14.82333,101.01551,123,144,155.18686
3.76333,12.73981,102.31594,123,144,155.21536
3.76361,10.69414,102.73788,123,144,155.22427
3.76389,9.15267,102.4527,123,144,155.21115
3.76417,8.1899,101.63554,123,144,155.22176
3.76444,8.85774,99.93761,123,144,155.20871
3.76472,10.25768,98.20995,125,142,155.16261
3.765,12.10298,96.69371,125,142,155.14421
3.76528,14.18464,95.68106,125,142,155.0404
3.76556,15.96785,95.16646,125,142,155.04306
3.76583,16.60087,95.94282,125,142,155.0406
3.76611,16.46596,97.34829,125,142,155.02148
3.76639,15.21963,99.22392,125,142,155.01987
3.76667,13.0711,101.26818,125,142,155.00632
3.76694,10.81006,102.87449,126,143,154.9841
3.76722,9.22029,103.16418,126,143,154.97722
3.7675,8.32721,102.9034,126,143,154.99236
3.76778,8.94508,101.58785,126,143,154.9915
3.76806,10.55394,99.76241,126,143,154.96638
3.76833,12.49949,98.0823,126,143,154.95699
3.76861,14.62256,96.65105,126,143,154.94623
3.76889,16.1101,95.66373,126,143,154.95297
3.76917,16.66388,95.49743,126,143,154.95297
3.76944,16.37629,95.85998,126,143,154.96046
3.76972,15.13827,96.92257,126,143,154.95567
3.77,13.0887,98.56962,126,143,154.95267
3.77028,11.21609,100.16167,126,143,154.93169
3.77056,9.77294,101.61418,126,143,154.90298
3.77083,9.08369,102.50471,126,143,154.89291
3.77111,9.34341,102.75105,126,143,154.76802
3.77139,10.65924,101.94237,125,144,154.76735
3.77167,12.46691,100.57279,125,144,154.75436
3.77194,14.54529,98.70675,125,144,154.76596
3.77222,15.98525,97.05194,125,144,154.75565
3.7725,16.89092,95.67606,125,144,154.7466
3.77278,16.27738,95.6396,125,144,154.86272
3.77306,14.93151,96.0179,125,144,154.86267
3.77333,13.08524,97.18224,125,144,154.96472
3.77361,11.06669,98.87717,128,143,155.01608
3.77389,9.36255,100.5536,128,143,155.01263
3.77417,8.84683,101.69601,128,143,155.00853
3.77444,9.00479,102.72743,128,143,155.0056
3.77472,10.325,102.76473,128,143,154.98587
3.775,12.30303,102.06877,128,143,154.9854
3.77528,14.54472,100.94762,128,143,154.96996
3.77556,16.14454,99.25077,128,143,154.96277
3.77583,17.13236,97.54844,124,143,154.96225
3.77611,16.87099,96.25269,124,143,155.15047
3.77639,15.59917,95.78799,124,143,155.19284
3.77667,13.69884,95.95896,124,143,155.19022
3.77694,11.5985,97.18072,124,143,155.1665
3.77722,9.78469,98.62963,124,143,155.16371
3.7775,8.94679,100.33057,124,143,155.24434
3.77778,9.28914,101.6943,124,143,155.21657
3.77806,10.46068,102.79737,124,142,155.21262
3.77833,12.32259,102.75742,124,142,155.29227
3.77861,14.27823,101.99446,124,142,155.28821
3.77889,15.8336,100.60883,124,142,155.26486
3.77917,16.57606,98.5674,124,142,155.26207
3.77944,16.40932,96.80297,124,142,155.24562
3.77972,14.98264,95.95187,124,142,155.22101
3.78,12.97159,95.56947,124,142,155.17094
3.78028,11.5582,96.401,125,144,155.19229
3.78056,11.08176,97.70033,125,144,155.18524
3.78083,10.60295,99.56546,125,144,155.18271
3.78111,11.39626,101.20007,125,144,155.17448
3.78139,12.17603,102.38744,125,144,155.16963
3.78167,13.24751,103.03374,125,144,155.19304
3.78194,14.94968,102.40471,125,144,155.18956
3.78222,16.384,101.47977,125,144,155.26486
3.7825,16.5318,100.02768,124,143,155.26064
3.78278,15.94356,98.29974,124,143,155.24026
3.78306,14.45936,96.89512,124,143,155.24112
3.78333,12.31141,95.88084,124,143,155.23763
3.78361,10.23734,95.28507,124,143,155.14528
3.78389,9.09113,96.01823,124,143,155.14041
3.78417,8.61076,97.31991,124,143,155.2116
3.78444,9.3326,99.0883,124,143,155.2086
3.78472,11.14526,100.98366,127,142,155.2086
3.785,13.25979,102.51328,127,142,155.16048
3.78528,15.2831,103.04099,127,142,155.15668
3.78556,16.79794,102.93449,127,142,155.13992
3.78583,16.9725,101.82712,127,142,155.13478
3.78611,15.98067,100.11118,127,142,155.1151
3.78639,14.6852,98.61501,127,142,155.10744
3.78667,12.48095,97.14696,127,142,155.0874
3.78694,10.53329,96.05309,128,142,155.06326
3.78722,9.4087,95.97939,128,142,155.051
3.7875,8.84425,96.03837,128,142,155.00526
3.78778,10.03939,97.51438,128,142,155.00893
3.78806,12.26926,99.58359,128,142,154.99387
3.78833,14.69313,101.61409,128,142,155.00882
3.78861,16.99755,103.5864,128,142,154.9922
3.78889,18.15297,104.368,128,142,154.9719
3.78917,18.48635,104.51881,95,143,154.94724
3.78944,16.83372,103.01409,95,143,154.93039
3.78972,14.36379,100.84002,95,143,154.97116
3.79,11.72725,98.47964,95,143,154.97728
3.79028,9.30895,96.31367,95,143,155.04031
3.79056,8.02511,94.86919,95,143,155.0358
3.79083,8.43594,95.01688,95,143,155.01463
3.79111,9.41456,95.54319,95,143,155.01291
3.79139,11.20169,96.7972,120,141,154.9963
3.79167,13.4844,98.78007,120,141,154.97946
3.79194,15.56895,100.6582,120,141,154.95316
3.79222,16.40554,101.76856,120,141,154.91763
3.7925,16.64662,102.68295,120,141,154.91887
3.79278,15.54718,102.41767,120,141,155.04642
3.79306,13.50151,101.38336,120,141,155.04813
3.79333,11.29261,100.18223,120,141,155.04465
3.79361,9.74578,98.62966,125,142,155.10548
3.79389,8.66135,97.16096,125,142,155.1002
3.79417,8.6642,95.94866,125,142,155.08855
3.79444,10.077,95.75095,125,142,155.08357
3.79472,11.66644,95.78804,125,142,155.00696
3.795,13.6864,96.99819,125,142,155.01552
3.79528,15.67477,98.72212,125,142,155.03214
3.79556,16.65412,100.39262,125,142,155.05057
3.79583,16.40828,101.85897,125,143,155.04831
3.79611,15.43293,103.0815,125,143,155.09627
3.79639,13.53431,102.90566,125,143,155.09268
3.79667,11.38172,102.14091,125,143,155.10892
3.79694,9.78156,100.87437,125,143,155.10257
3.79722,9.03361,98.96056,125,143,155.09906
3.7975,9.10352,97.20077,125,143,155.21457
3.79778,10.58481,96.35216,125,143,155.21184
3.79806,12.58935,95.76263,127,141,155.28352
3.79833,14.66402,96.12489,127,141,155.27853
3.79861,16.09807,97.34801,127,141,155.254
3.79889,16.89949,98.74666,127,141,155.27483
3.79917,16.36171,100.26659,127,141,155.27188
3.79944,15.09741,101.8569,127,141,155.24832
3.79972,13.3561,102.75443,127,141,155.24455
3.8,11.51314,102.72762,127,141,155.22475
3.80028,9.91805,102.30048,127,141,155.20435
3.80056,9.34527,100.95213,127,141,155.17926
3.80083,9.40544,99.15866,127,141,155.16411
3.80111,10.40349,97.40171,127,141,155.16556
3.80139,12.20973,96.0664,127,141,155.27686
3.80167,14.26829,95.08955,127,141,155.27463
3.80194,15.85124,95.5337,127,141,155.27089
3.80222,16.67051,96.6026,127,141,155.28731
3.8025,16.28683,98.35602,125,141,155.29903
3.80278,14.90107,100.28819,125,141,155.27692
3.80306,12.91785,102.00083,125,141,155.27286
3.80333,10.99397,102.7369,125,141,155.25124
3.80361,9.46887,102.87363,125,141,155.23233
3.80389,8.86815,102.0165,125,141,155.20406
3.80417,9.59862,100.41144,125,141,155.27078
3.80444,11.11066,98.65773,125,141,155.27817
3.80472,13.17007,97.20768,119,142,155.26082
3.805,15.23509,96.01331,119,142,155.2731
3.80528,16.47573,95.80665,119,142,155.26846
3.80556,16.46684,96.5639,119,142,155.18921
3.80583,15.623,97.70935,119,142,155.19673
3.80611,13.65072,99.40302,119,142,155.2493
3.80639,11.4294,101.15276,119,142,155.24565
3.80667,9.72087,102.26913,119,142,155.21646
3.80694,9.04554,102.60286,125,142,155.20728
3.80722,9.3487,102.43622,125,142,155.18355
3.8075,11.02723,101.09163,125,142,155.14911
3.80778,13.25702,99.25391,125,142,155.04807
3.80806,15.13766,97.55846,125,142,155.05869
3.80833,16.4698,96.13342,125,142,155.05544
3.80861,16.88726,95.33147,125,142,155.04877
3.80889,16.00483,95.81786,125,142,155.02249
3.80917,14.27878,96.92186,125,141,155.00536
3.80944,12.1349,98.78046,125,141,154.98207
3.80972,10.17585,100.75503,125,141,154.93607
3.81,8.73943,102.45754,125,141,154.94931
3.81028,8.81275,103.12481,125,141,154.99945
3.81056,9.76548,103.05755,125,141,154.99814
3.81083,11.52985,102.03452,125,141,154.9752
3.81111,13.74572,100.30897,125,141,154.96684
3.81139,15.62453,98.56823,125,142,154.94789
3.81167,16.47321,96.99969,125,142,154.91687
3.81194,16.70618,95.73769,125,142,154.90506
3.81222,15.72053,95.44881,125,142,154.76845
3.8125,13.923,96.00809,125,142,154.76797
3.81278,11.869,97.11544,125,142,154.74704
3.81306,10.05914,98.833,125,142,154.75429
3.81333,8.7871,100.62553,125,142,154.73427
3.81361,8.71927,102.05709,126,140,154.7191
3.81389,9.76643,103.02882,126,140,154.7033
3.81417,11.57512,103.39784,126,140,154.69485
3.81444,13.7673,102.41848,126,140,154.73831
3.81472,15.69127,100.99572,126,140,154.74094
3.815,16.71956,99.1211,126,140,154.79648
3.81528,16.56867,97.1444,126,140,154.79224
3.81556,15.70924,95.60113,126,140,154.81831
3.81583,13.87392,95.27338,117,139,154.83316
3.81611,11.65166,95.43178,117,139,154.81345
3.81639,9.86962,96.74548,117,139,154.81026
3.81667,8.7574,98.57105,117,139,154.78728
3.81694,8.7046,100.24336,117,139,154.80011
3.81722,10.0914,101.45337,117,139,154.82124
3.8175,11.68126,102.47881,117,139,154.82765
3.81778,13.68056,102.83559,117,139,154.89377
3.81806,15.35623,102.39626,120,139,154.93684
3.81833,16.72405,101.71706,120,139,154.93488
3.81861,16.8203,100.48585,120,139,154.92072
3.81889,16.23248,98.81726,120,139,155.02556
3.81917,14.63671,97.2278,120,139,155.03061
3.81944,12.46178,95.94305,120,139,155.00662
3.81972,10.45872,94.7353,120,139,154.98856
3.82,9.17183,95.04761,120,139,154.98268
3.82028,8.51913,96.05986,124,140,154.92944
3.82056,9.1133,97.9758,124,140,155.0402
3.82083,10.50198,100.01215,124,140,155.049
3.82111,12.267,101.83999,124,140,155.04642
3.82139,14.17909,102.79459,124,140,155.17726
3.82167,15.84761,103.21845,124,140,155.19386
3.82194,16.95332,102.82652,124,140,155.19038
3.82222,16.91772,101.60871,124,140,155.16518
3.8225,16.3716,100.2,122,142,155.20474
3.82278,14.63835,98.53302,122,142,155.2281
3.82306,12.49456,96.93276,122,142,155.19748
3.82333,10.61893,95.86779,122,142,155.26799
3.82361,9.17423,95.39206,122,142,155.26407
3.82389,8.43211,95.30097,122,142,155.23526
3.82417,9.21273,96.38834,122,142,155.2301
3.82444,10.58046,97.74984,122,142,155.21985
3.82472,12.4615,99.38284,122,139,155.27647
3.825,14.4462,101.02911,122,139,155.28702
3.82528,16.22786,102.50184,122,139,155.27512
3.82556,16.8269,102.89563,122,139,155.27971
3.82583,16.6342,102.71755,122,139,155.2891
3.82611,15.38156,101.58562,122,139,155.27084
3.82639,13.41801,99.88166,122,139,155.26743
3.82667,11.30082,98.02663,122,139,155.24626
3.82694,9.86278,96.65099,118,141,155.2432
3.82722,8.73211,95.42873,118,141,155.22652
3.8275,8.63068,95.02091,118,141,155.22157
3.82778,9.53364,95.43315,118,141,155.1992
3.82806,10.90477,96.17247,118,141,155.17653
3.82833,13.15769,97.94025,118,141,155.04324
3.82861,15.27956,99.72824,118,141,155.07811
3.82889,16.70349,101.20355,118,141,155.07304
3.82917,17.10429,102.34713,124,144,155.04398
3.82944,16.67891,102.98672,124,144,155.04056
3.82972,15.06141,102.54497,124,144,155.1152
3.83,13.22553,101.9603,124,144,155.16895
3.83028,11.36216,100.68385,124,144,155.18436
3.83056,9.75753,99.01191,124,144,155.16724
3.83083,8.69964,97.26075,124,144,155.16425
3.83111,9.16863,96.17505,124,144,155.14493
3.83139,10.34083,95.4928,125,141,155.13599
3.83167,12.23972,95.703,125,141,155.11531
3.83194,14.37198,96.72943,125,141,155.08945
3.83222,16.25316,98.46888,125,141,155.07817
3.8325,16.75555,100.1112,125,141,155.03616
3.83278,16.5538,101.85487,125,141,155.03925
3.83306,15.56206,103.04805,125,141,155.02396
3.83333,13.67921,102.98363,125,141,155.03802
3.83361,11.6918,102.60127,119,143,155.01878
3.83389,10.25673,101.16456,119,143,154.99896
3.83417,9.25995,99.3526,119,143,154.98518
3.83444,9.22554,97.78159,119,143,154.9639
3.83472,10.71679,96.40745,119,143,154.95657
3.835,12.67199,95.56675,119,143,154.90674
3.83528,14.55945,95.90712,119,143,154.88116
3.83556,16.45572,96.80446,119,143,154.86424
3.83583,17.01091,98.33952,124,143,154.84393
3.83611,16.32568,100.07095,124,143,154.83499
3.83639,15.00259,101.60103,124,143,154.91113
3.83667,12.92263,102.28679,124,143,154.9093
3.83694,10.75133,102.689,124,143,154.949
3.83722,9.43037,102.0452,124,143,154.99251
3.8375,8.99159,100.76523,124,143,154.9913
3.83778,9.45321,99.10635,124,143,155.07301
3.83806,11.18182,97.48783,122,134,155.07028
3.83833,13.24169,96.03349,122,134,155.04732
3.83861,15.26688,95.43323,122,134,155.04265
3.83889,16.56674,95.93067,122,134,155.02222
3.83917,16.94992,96.99073,122,134,155.00424
3.83944,15.72136,98.87103,122,134,154.98224
3.83972,13.85682,100.84404,122,134,155.04509
3.84,11.68325,102.35271,122,134,155.05092
3.84028,9.83292,103.04945,122,151,155.08371
3.84056,8.81461,103.11573,122,151,155.10458
3.84083,9.0452,102.04761,122,151,155.10043
3.84111,10.17576,100.5136,122,151,155.20613
3.84139,11.9451,98.76131,122,151,155.20316
3.84167,13.95711,97.20441,122,151,155.24973
3.84194,15.82343,95.9618,122,151,155.25139
3.84222,16.42897,95.87342,122,151,155.24815
3.8425,16.36811,96.2439,120,147,155.25099
3.84278,15.33374,97.27732,120,147,155.24695
3.84306,13.45017,98.93404,120,147,155.23781
3.84333,11.59956,100.55981,120,147,155.23773
3.84361,10.32471,101.70239,120,147,155.2339
3.84389,9.36667,102.64079,120,147,155.24728
3.84417,9.42785,102.68797,120,147,155.24417
3.84444,10.52982,101.85519,120,147,155.3177
3.84472,12.19781,100.54245,133,143,155.30843
3.845,14.13113,98.93301,133,143,155.30334
3.84528,15.7965,97.32292,133,143,155.2946
3.84556,16.61513,96.20618,133,143,155.29155
3.84583,16.10937,96.13644,133,143,155.26932
3.84611,15.11078,96.38845,133,143,155.2643
3.84639,13.28532,97.50819,133,143,155.24083
3.84667,11.28936,99.08777,133,143,155.20863
3.84694,9.66534,100.57214,118,153,155.17097
3.84722,8.90761,101.95752,118,153,154.98947
3.8475,8.88252,102.99287,118,153,154.98976
3.84778,10.28345,102.85107,118,153,155.10342
3.84806,12.43524,102.24168,118,153,155.11
3.84833,14.29916,100.88317,118,153,155.24022
3.84861,15.87565,99.29711,118,153,155.2366
3.84889,16.78769,97.66528,118,153,155.20898
3.84917,16.36698,96.51738,125,141,155.20654
3.84944,15.24285,95.90565,125,141,155.20303
3.84972,13.56603,96.11403,125,141,155.1825
3.85,11.63151,97.11911,125,141,155.17351
3.85028,9.83426,98.71515,125,141,155.15263
3.85056,9.25639,100.40883,125,141,155.14026
3.85083,9.12599,101.92593,125,141,155.11664
3.85111,10.10525,102.92718,125,141,154.95023
3.85139,11.91634,103.08598,124,144,154.95523
3.85167,14.02995,102.79024,124,144,155.06398
3.85194,15.59063,101.6533,124,144,155.07251
3.85222,16.76847,100.10313,124,144,155.05507
3.8525,16.76402,98.33976,124,144,155.0495
3.85278,15.6354,96.79556,124,144,154.98999
3.85306,14.27429,95.60656,124,144,155.0447
3.85333,12.18508,95.51246,124,144,155.04288
3.85361,10.26872,95.90417,124,146,155.08464
3.85389,8.96793,97.029,124,146,155.08235
3.85417,8.61391,98.44245,124,146,155.06068
3.85444,9.08278,100.14663,124,146,155.05595
3.85472,10.43423,101.53687,124,146,155.03946
3.855,12.30958,102.74253,124,146,154.99075
3.85528,14.29115,103.21539,124,146,154.99405
3.85556,15.84296,102.83849,124,146,154.97891
3.85583,16.98782,101.80228,126,142,154.97577
3.85611,16.77614,100.26865,126,142,154.9613
3.85639,15.60993,98.43949,126,142,155.07248
3.85667,13.86906,96.9095,126,142,155.08627
3.85694,11.9328,96.18757,126,142,155.07812
3.85722,9.84467,95.43123,126,142,155.14182
3.8575,9.17457,96.16897,126,142,155.13799
3.85778,8.92051,97.11129,126,142,155.10355
3.85806,9.58694,98.43009,132,156,155.10007
3.85833,11.1955,100.049,132,156,155.08669
3.85861,13.16302,101.68407,132,156,155.0535
3.85889,14.832,102.45826,132,156,155.04831
3.85917,16.36408,103.14808,132,156,155.09639
3.85944,17.05657,103.02325,132,156,155.1048
3.85972,16.34482,101.86655,132,156,155.09239
3.86,14.98664,100.37491,132,156,155.08858
3.86028,13.01518,98.64487,96,145,155.11414
3.86056,11.02992,97.02362,96,145,155.11101
3.86083,9.44842,95.88135,96,145,155.10654
3.86111,8.93848,95.75438,96,145,155.0768
3.86139,9.11124,95.96613,96,145,155.08406
3.86167,10.4705,97.2256,96,145,155.07219
3.86194,12.3483,98.78989,96,145,155.06955
3.86222,14.32931,100.33551,96,145,155.25719
3.8625,15.76663,101.66462,137,142,155.27612
3.86278,16.82839,102.80481,137,142,155.23091
3.86306,16.58536,102.94355,137,142,155.24269
3.86333,15.35415,102.52957,137,142,155.23825
3.86361,13.69895,101.54739,137,142,155.21701
3.86389,11.31486,99.5971,137,142,155.21323
3.86417,9.40412,97.7736,137,142,155.18074
3.86444,8.86549,96.63638,137,142,155.163
3.86472,8.83253,95.635,127,144,155.15158
3.865,10.20344,95.86192,127,144,155.21701
3.86528,12.06621,96.71318,127,144,155.21945
3.86556,14.50734,98.153,127,144,155.26775
3.86583,16.08076,99.84699,127,144,155.26404
3.86611,17.01925,101.39837,127,144,155.24289
3.86639,16.97736,102.59635,127,144,155.24289
3.86667,15.4871,102.91668,127,144,155.23872
3.86694,13.89018,103.16482,128,144,155.17091
3.86722,12.06093,102.4782,128,144,155.16751
3.8675,10.43266,101.33711,128,144,155.16121
3.86778,9.27028,99.9058,128,144,155.15576
3.86806,9.17014,98.12759,128,144,155.10692
3.86833,9.61561,96.43321,128,144,155.11142
3.86861,11.01886,95.97347,128,144,155.11424
3.86889,12.92289,95.73837,128,144,155.12352
3.86917,14.95193,96.31797,126,142,155.13547
3.86944,16.50899,97.65442,126,142,155.11722
3.86972,17.39915,99.05804,126,142,155.10213
3.87,16.81803,100.47263,126,142,155.08565
3.87028,15.38234,101.81099,126,142,155.05344
3.87056,13.5028,102.83685,126,142,155.0991
3.87083,11.59898,102.98281,126,142,155.09578
3.87111,9.9591,102.93371,126,142,155.07858
3.87139,9.23205,102.0522,124,138,155.07375
3.87167,8.94265,100.46428,124,138,155.03069
3.87194,9.61222,98.42673,124,138,155.04793
3.87222,11.16692,96.84589,124,138,155.04495
3.8725,13.53184,95.09409,124,138,155.03336
3.87278,15.51602,94.76819,124,138,155.03018
3.87306,17.02171,95.27205,124,138,155.01955
3.87333,17.7229,96.24845,124,138,155.01541
3.87361,16.73245,97.946,124,139,155.03542
3.87389,15.40426,99.78687,124,139,155.03189
3.87417,13.45999,101.27386,124,139,155.01437
3.87444,11.74475,102.68818,124,139,155.01437
3.87472,10.24633,103.65537,124,139,155.01309
3.875,9.49684,103.44163,124,139,154.99612
3.87528,9.13272,103.06721,124,139,154.98833
3.87556,10.09497,101.32233,124,139,154.96933
3.87583,11.63278,99.38524,114,148,154.9464
3.87611,13.82395,97.57806,114,148,154.92105
3.87639,16.10695,95.78062,114,148,154.96965
3.87667,17.24653,95.05407,114,148,154.97427
3.87694,16.9781,95.58041,114,148,155.02823
3.87722,15.99727,96.45904,114,148,155.04533
3.8775,13.21862,98.83707,114,148,155.05374
3.87778,10.52367,101.15056,114,148,155.05124
3.87806,7.89343,103.3811,119,130,155.03767
3.87833,6.96801,104.29641,119,130,155.07967
3.87861,7.88269,103.93102,119,130,155.07632
3.87889,9.29864,102.83947,119,130,155.05554
3.87917,11.4374,101.09728,119,130,155.06735
3.87944,13.78696,99.54623,119,130,155.11325
3.87972,14.39932,98.5486,119,130,155.1033
3.88,14.57603,97.68147,119,130,155.10056
3.88028,15.12716,95.9266,126,142,155.18866
3.88056,14.24408,95.47224,126,142,155.18529
3.88083,14.14864,95.21482,126,142,155.21223
3.88111,12.88071,96.62408,126,142,155.2088
3.88139,11.10496,98.51062,126,142,155.19028
3.88167,9.37908,101.35568,126,142,155.18172
3.88194,8.8176,102.55911,126,142,155.17838
3.88222,10.15318,102.80744,126,142,155.21712
3.8825,11.60403,102.86983,124,149,155.2143
3.88278,12.80666,102.4386,124,149,155.22525
3.88306,13.82114,100.97932,124,149,155.17772
3.88333,14.77073,99.45466,124,149,155.17267
3.88361,15.99476,98.36564,124,149,155.20613
3.88389,17.21928,95.88624,124,149,155.20248
3.88417,15.39007,95.49206,124,149,155.16025
3.88444,12.50965,95.06597,124,149,155.16425
3.88472,10.85641,94.57933,125,137,155.16379
3.885,9.75893,96.2777,125,137,155.1603
3.88528,11.54298,97.72041,125,137,155.23125
3.88556,12.89806,99.94601,125,137,155.28365
3.88583,13.91427,102.33253,125,137,155.3004
3.88611,14.45129,102.39353,125,137,155.27963
3.88639,15.1877,102.07401,125,137,155.27496
3.88667,15.48479,100.36546,125,137,155.25331
3.88694,16.26333,99.42615,128,141,155.23865
3.88722,17.4331,99.23355,128,141,155.2169
3.8875,17.84016,98.62985,128,141,155.12143
3.88778,16.63544,97.3539,128,141,155.12982
3.88806,14.73952,97.02604,128,141,155.15634
3.88833,11.74895,96.78787,128,141,155.1523
3.88861,10.62705,97.96956,128,141,155.13362
3.88889,11.54369,99.95403,128,141,155.12997
3.88917,12.75864,100.86089,133,141,155.09259
3.88944,14.53336,101.96292,133,141,155.06981
3.88972,15.10538,102.56726,133,141,155.06648
3.89,16.62186,103.47141,133,141,155.05862
3.89028,17.2857,103.35542,133,141,155.05577
3.89056,17.12408,102.21823,133,141,155.08392
3.89083,16.07253,100.78906,133,141,155.07988
3.89111,14.29305,99.44727,133,141,155.13101
3.89139,12.82997,98.38375,129,135,155.12996
3.89167,11.12844,97.35963,129,135,155.1258
3.89194,8.9663,96.09052,129,135,155.1086
3.89222,8.49363,95.87803,129,135,155.10172
3.8925,8.34919,96.07895,129,135,155.08797
3.89278,9.19962,97.05791,129,135,155.07594
3.89306,12.73947,100.00803,129,135,155.05563
3.89333,14.55721,101.35568,129,135,155.04616
3.89361,15.78571,102.21336,123,139,155.02457
3.89389,16.9499,103.28411,123,139,154.97952
3.89417,15.82891,102.38953,123,139,154.9896
3.89444,14.75769,101.66722,123,139,155.05801
3.89472,13.04034,100.51983,123,139,155.06967
3.895,11.24444,98.98408,123,139,155.05766
3.89528,9.57041,97.2962,123,139,155.05501
3.89556,8.99451,96.32254,123,139,155.10954
3.89583,9.17596,95.80151,127,135,155.08812
3.89611,10.18623,95.75632,127,135,155.08354
3.89639,12.0855,97.04374,127,135,155.07208
3.89667,13.86576,98.47607,127,135,155.08775
3.89694,15.96847,100.57677,127,135,155.21295
3.89722,16.58452,102.05427,127,135,155.20985
3.8975,16.67151,103.24242,127,135,155.19766
3.89778,15.66887,103.15483,127,135,155.26804
3.89806,13.63747,102.39823,127,144,155.26529
3.89833,11.67075,100.90151,127,144,155.24194
3.89861,9.97856,99.11271,127,144,155.23837
3.89889,8.79534,97.45256,127,144,155.21585
3.89917,9.19671,96.46992,127,144,155.14362
3.89944,10.62551,95.9744,127,144,155.1557
3.89972,12.85077,96.19163,127,144,155.36484
3.9,14.99288,97.31529,127,144,155.3658
3.90028,16.71253,98.61955,124,152,155.36252
3.90056,17.11163,100.30687,124,152,155.416
3.90083,16.36682,101.89689,124,152,155.41292
3.90111,14.81581,102.95616,124,152,155.38477
3.90139,13.08378,102.65743,124,152,155.37323
3.90167,11.04393,102.42197,124,152,155.36017
3.90194,9.764,101.02289,124,152,155.3615
3.90222,9.29268,99.2249,124,152,155.35796
3.9025,9.48537,97.68674,116,143,155.32668
3.90278,11.05911,96.12907,116,143,155.31044
3.90306,13.14907,95.15642,116,143,155.29227
3.90333,14.99066,95.22495,116,143,155.16322
3.90361,16.3966,96.4651,116,143,155.292
3.90389,16.78437,98.10971,116,143,155.28879
3.90417,16.01153,100.08006,116,143,155.27208
3.90444,14.70824,102.17368,116,143,155.39427
3.90472,12.69538,103.02605,125,148,155.39024
3.905,10.59702,103.50607,125,148,155.36136
3.90528,8.58911,102.8327,125,148,155.3529
3.90556,8.26275,101.31772,125,148,155.34372
3.90583,7.81953,100.09818,125,148,155.2928
3.90611,9.18403,98.49748,125,148,155.32253
3.90639,11.99223,96.86146,125,148,155.3199
3.90667,13.83136,96.15745,125,148,155.29248
3.90694,16.17429,95.76961,120,138,155.28639
3.90722,17.21106,95.94797,120,138,155.26974
3.9075,16.27761,97.60291,120,138,155.22862
3.90778,14.56789,99.4286,120,138,155.2184
3.90806,12.35628,101.25484,120,138,155.16612
3.90833,10.15341,102.73229,120,138,155.14706
3.90861,8.45527,103.72112,120,138,155.09454
3.90889,8.47569,103.20843,120,138,154.95999
3.90917,9.50145,102.09108,127,124,154.97096
3.90944,11.38439,100.4326,127,124,154.98668
3.90972,13.61329,98.50699,127,124,154.96902
3.91,15.91182,96.47372,127,124,154.97133
3.91028,16.93594,95.59473,127,124,154.95303
3.91056,17.14427,95.18863,127,124,154.95352
3.91083,16.02424,95.91073,127,124,154.91591
3.91111,13.67923,97.72783,127,124,154.92783
3.91139,11.46552,99.49351,126,133,154.93417
3.91167,9.88071,101.08848,126,133,154.9367
3.91194,8.93479,102.4696,126,133,154.94469
3.91222,9.37125,102.93693,126,133,154.93288
3.9125,10.80159,102.5911,126,133,154.94174
3.91278,12.6762,101.842,126,133,154.92178
3.91306,14.52311,100.27157,126,133,154.9053
3.91333,16.32143,98.43717,126,133,154.87709
3.91361,16.92584,96.8089,124,140,154.84422
3.91389,16.3143,95.69183,124,140,154.84541
3.91417,15.13685,94.94721,124,140,154.82706
3.91444,12.97611,95.50916,124,140,154.82837
3.91472,10.9206,96.6384,124,140,154.82878
3.915,9.30292,98.4806,124,140,154.82907
3.91528,8.87514,100.32218,124,140,154.88913
3.91556,9.10995,102.17931,124,140,154.91551
3.91583,10.32216,103.01587,124,144,154.91507
3.91611,12.23529,103.30874,124,144,154.99504
3.91639,14.22121,102.69207,124,144,154.99211
3.91667,15.78324,101.36964,124,144,154.9782
3.91694,16.94215,99.79495,124,144,154.97461
3.91722,16.65437,98.03192,124,144,154.9627
3.9175,15.63316,96.60978,124,144,154.957
3.91778,13.67416,95.57614,124,144,154.91693
3.91806,11.71705,95.45448,126,131,155.04256
3.91833,9.84525,95.92479,126,131,155.03961
3.91861,9.05482,97.26915,126,131,155.0821
3.91889,9.02768,98.87325,126,131,155.06609
3.91917,9.97291,100.51642,126,131,155.06169
3.91944,11.73452,101.90834,126,131,155.0163
3.91972,13.71202,102.87898,126,131,155.03389
3.92,15.45778,102.76528,126,131,155.02704
3.92028,16.69731,102.17619,133,146,155.02408
3.92056,16.92986,100.73142,133,146,155.03545
3.92083,16.00651,99.00937,133,146,155.08694
3.92111,14.48129,97.15575,133,146,155.08157
3.92139,12.31551,95.87957,133,146,155.05745
3.92167,10.40134,95.07315,133,146,155.06932
3.92194,9.08027,95.10839,133,146,155.045
