Time(hr),MX05,,Time(hr),MX06
1.18955,63.915,,1.19441,128.14376
1.18956,63.79799,,1.19443,128.22502
1.18958,63.69975,,1.19445,128.35646
1.1896,63.62513,,1.19447,128.54593
1.18962,63.56741,,1.19449,128.78219
1.18963,63.53378,,1.19451,129.04781
1.18965,63.52333,,1.19453,129.36157
1.18967,63.53598,,1.19455,129.69992
1.1897,63.57367,,1.19457,130.08094
1.18971,63.63642,,1.19459,130.53298
1.18973,63.72025,,1.19461,131.01198
1.18975,63.83301,,1.19462,131.54219
1.18977,63.96719,,1.19464,132.11133
1.18979,64.12014,,1.19467,132.71495
1.1898,64.29741,,1.19469,133.36227
1.18982,64.497,,1.1947,134.01642
1.18984,64.71684,,1.19472,134.7047
1.18987,64.95788,,1.19474,135.43123
1.18988,65.21428,,1.19477,136.18644
1.1899,65.49132,,1.19478,136.96759
1.18992,65.78739,,1.1948,137.71153
1.18994,66.09963,,1.19482,138.54697
1.18995,66.43429,,1.19484,138.60159
1.18997,66.78672,,1.19485,138.21579
1.19,67.16087,,1.19488,138.11132
1.19002,67.50634,,1.1949,138.11303
1.19003,67.89391,,1.19492,138.16253
1.19005,68.20532,,1.19493,138.21716
1.19007,68.15207,,1.19495,138.24891
1.19009,68.15196,,1.19498,138.24618
1.19011,68.19018,,1.195,138.18712
1.19012,68.24343,,1.19501,138.07752
1.19015,68.3014,,1.19503,137.90579
1.19017,68.35695,,1.19505,137.67022
1.19019,68.39655,,1.19507,137.36397
1.1902,68.42105,,1.19509,136.97953
1.19022,68.42648,,1.19511,136.52067
1.19024,68.4041,,1.19513,135.97544
1.19026,68.35654,,1.19515,135.34007
1.19027,68.28085,,1.19517,134.6388
1.1903,68.17469,,1.19519,133.86857
1.19032,68.03865,,1.19521,133.1004
1.19034,67.86576,,1.19523,132.2117
1.19035,67.66092,,1.19525,131.6733
1.19037,67.42337,,1.19526,132.09187
1.19039,67.14752,,1.19528,132.06422
1.19041,66.83818,,1.19531,131.83548
1.19043,66.49003,,1.19533,131.51864
1.19045,66.15017,,1.19534,131.16426
1.19047,65.74295,,1.19536,130.78495
1.19049,65.52235,,1.19538,130.40837
1.1905,65.51971,,1.19541,130.0335
1.19052,65.44986,,1.19542,129.68456
1.19054,65.33717,,1.19544,129.37183
1.19056,65.19716,,1.19546,129.06967
1.19058,65.03459,,1.19548,128.81327
1.1906,64.85869,,1.19549,128.61764
1.19062,64.67882,,1.19552,128.44626
1.19064,64.50185,,1.19554,128.32984
1.19066,64.33027,,1.19556,128.26975
1.19067,64.17101,,1.19557,128.30219
1.19069,64.02319,,1.19559,128.3913
1.19071,63.8918,,1.19562,128.52308
1.19073,63.7782,,1.19564,128.67638
1.19075,63.6833,,1.19565,128.87951
1.19077,63.60992,,1.19567,129.10349
1.19079,63.55458,,1.19569,129.37456
1.19081,63.51949,,1.19571,129.69345
1.19082,63.51483,,1.19573,130.05125
1.19084,63.53466,,1.19575,130.45241
1.19086,63.57489,,1.19577,130.88088
1.19089,63.64486,,1.19579,131.35545
1.1909,63.73507,,1.19581,131.88122
1.19092,63.85197,,1.19583,132.42646
1.19094,63.98867,,1.19585,133.00174
1.19096,64.14313,,1.19587,133.61765
1.19098,64.32395,,1.19589,134.25405
1.19099,64.52692,,1.1959,134.94097
1.19101,64.74573,,1.19592,135.66306
1.19103,64.98805,,1.19594,136.40666
1.19105,65.24606,,1.19596,137.17381
1.19107,65.52816,,1.19598,137.89487
1.19109,65.82515,,1.196,138.7146
1.19111,66.14117,,1.19602,138.86142
1.19113,66.48004,,1.19604,138.30731
1.19114,66.83736,,1.19606,138.12567
1.19116,67.20809,,1.19608,138.09563
1.19119,67.55474,,1.1961,138.12842
1.19121,67.94833,,1.19612,138.17349
1.19122,68.19364,,1.19613,138.20149
1.19124,68.12957,,1.19615,138.20899
1.19126,68.12701,,1.19618,138.1629
1.19128,68.15441,,1.1962,138.05057
1.1913,68.20255,,1.19621,137.87372
1.19131,68.25499,,1.19623,137.64122
1.19133,68.30582,,1.19625,137.33292
1.19136,68.3432,,1.19628,136.93039
1.19138,68.36355,,1.19629,136.449
1.19139,68.36572,,1.19631,135.8942
1.19141,68.34017,,1.19633,135.26122
1.19143,68.28776,,1.19635,134.56576
1.19145,68.21039,,1.19637,133.80407
1.19146,68.09982,,1.19639,133.0451
1.19149,67.95989,,1.19641,132.15846
1.19151,67.78493,,1.19643,131.65419
1.19153,67.57841,,1.19645,132.35033
1.19154,67.33921,,1.19646,132.40632
1.19156,67.05879,,1.19649,132.22877
1.19158,66.74629,,1.19651,131.93789
1.1916,66.40823,,1.19653,131.59716
1.19162,66.06283,,1.19654,131.19599
1.19164,65.64551,,1.19656,130.81088
1.19166,65.48212,,1.19658,130.41757
1.19168,65.46961,,1.1966,130.0369
1.19169,65.39404,,1.19662,129.68627
1.19171,65.27951,,1.19664,129.36465
1.19173,65.13778,,1.19666,129.09972
1.19175,64.97687,,1.19668,128.8918
1.19177,64.79924,,1.1967,128.7129
1.19179,64.62014,,1.19672,128.60126
1.19181,64.44449,,1.19674,128.53673
1.19183,64.27397,,1.19676,128.53059
1.19185,64.11692,,1.19677,128.58693
1.19186,63.97196,,1.19679,128.67297
1.19188,63.84021,,1.19682,128.81568
1.1919,63.7273,,1.19684,129.00073
1.19192,63.63558,,1.19685,129.21377
1.19194,63.56191,,1.19687,129.48178
1.19196,63.51164,,1.19689,129.79383
1.19198,63.48286,,1.19692,130.15163
1.192,63.4825,,1.19693,130.55382
1.19201,63.50222,,1.19695,130.98435
1.19203,63.54714,,1.19697,131.45038
1.19205,63.6214,,1.19699,131.97138
1.19207,63.71578,,1.197,132.5091
1.19209,63.83338,,1.19703,133.08643
1.19211,63.97283,,1.19705,133.70472
1.19213,64.13202,,1.19707,134.32985
1.19215,64.31764,,1.19708,135.0096
1.19217,64.52043,,1.1971,135.73101
1.19218,64.7388,,1.19713,136.47837
1.1922,64.98075,,1.19715,137.26328
1.19222,65.24107,,1.19716,137.99595
1.19225,65.51943,,1.19718,138.81568
1.19226,65.8191,,1.1972,139.23938
1.19228,66.13524,,1.19722,138.65897
1.1923,66.47455,,1.19724,138.49714
1.19232,66.83194,,1.19726,138.48007
1.19233,67.19992,,1.19728,138.52172
1.19235,67.54719,,1.1973,138.57463
1.19238,67.94161,,1.19732,138.60467
1.1924,68.13131,,1.19734,138.60707
1.19241,68.08697,,1.19736,138.57088
1.19243,68.09716,,1.19738,138.47563
1.19245,68.13071,,1.1974,138.31722
1.19247,68.18081,,1.19741,138.09667
1.19249,68.22892,,1.19743,137.80681
1.1925,68.27832,,1.19746,137.42681
1.19252,68.3154,,1.19748,136.97205
1.19254,68.33376,,1.19749,136.4449
1.19257,68.33361,,1.19751,135.82387
1.19258,68.30413,,1.19753,135.08573
1.1926,68.25019,,1.19756,134.27863
1.19262,68.17167,,1.19757,133.47905
1.19264,68.05587,,1.19759,132.58181
1.19265,67.91,,1.19761,131.85119
1.19268,67.73439,,1.19763,132.22776
1.1927,67.52449,,1.19764,132.23288
1.19272,67.2815,,1.19767,132.02154
1.19273,66.99687,,1.19769,131.7095
1.19275,66.67711,,1.19771,131.34009
1.19277,66.34205,,1.19772,130.956
1.19279,65.98708,,1.19774,130.57635
1.1928,65.56446,,1.19776,130.1786
1.19282,65.47358,,1.19779,129.81055
1.19285,65.4595,,1.1978,129.48177
1.19287,65.38422,,1.19782,129.17041
1.19289,65.27017,,1.19784,128.90991
1.1929,65.12954,,1.19786,128.70643
1.19292,64.98049,,1.19788,128.5545
1.19294,64.80806,,1.1979,128.46777
1.19296,64.63315,,1.19792,128.41895
1.19298,64.45823,,1.19794,128.41486
1.193,64.29258,,1.19796,128.4712
1.19302,64.13479,,1.19797,128.5644
1.19304,63.9898,,1.198,128.7013
1.19305,63.85738,,1.19802,128.8785
1.19307,63.74836,,1.19804,129.08198
1.19309,63.65594,,1.19805,129.34931
1.19311,63.58487,,1.19807,129.67741
1.19312,63.53409,,1.19809,130.02394
1.19315,63.50651,,1.19812,130.41486
1.19317,63.50262,,1.19813,130.83515
1.19319,63.52176,,1.19815,131.30186
1.1932,63.56584,,1.19817,131.81056
1.19322,63.63831,,1.19819,132.33873
1.19324,63.73127,,1.19821,132.91094
1.19326,63.8452,,1.19823,133.51968
1.19328,63.9863,,1.19825,134.1653
1.1933,64.14501,,1.19827,134.85222
1.19332,64.32758,,1.19828,135.5627
1.19334,64.53055,,1.1983,136.30801
1.19336,64.74948,,1.19833,137.08439
1.19337,64.99267,,1.19835,137.80272
1.19339,65.25365,,1.19836,138.62348
1.19341,65.53148,,1.19838,138.99221
1.19344,65.83055,,1.1984,138.1117
1.19345,66.14801,,1.19843,137.85633
1.19347,66.48955,,1.19844,137.79965
1.19349,66.84823,,1.19846,137.82867
1.19351,67.21317,,1.19848,137.88056
1.19352,67.56605,,1.1985,137.927
1.19354,67.97577,,1.19852,137.93349
1.19356,68.10944,,1.19854,137.90413
1.19359,68.07878,,1.19856,137.82219
1.1936,68.09678,,1.19858,137.68187
1.19362,68.13511,,1.1986,137.47361
1.19364,68.18246,,1.19861,137.20457
1.19366,68.23149,,1.19864,136.84609
1.19368,68.28129,,1.19866,136.41386
1.19369,68.31986,,1.19868,135.89526
1.19371,68.33813,,1.19869,135.28925
1.19374,68.33761,,1.19871,134.60335
1.19376,68.3111,,1.19873,133.84541
1.19377,68.25668,,1.19876,133.09975
1.19379,68.17685,,1.19877,132.23085
1.19381,68.05958,,1.19879,131.40053
1.19383,67.91192,,1.19881,131.91744
1.19384,67.73547,,1.19883,132.00654
1.19387,67.51976,,1.19885,131.84779
1.19389,67.27065,,1.19887,131.56579
1.19391,66.98404,,1.19889,131.21276
1.19392,66.66135,,1.19891,130.8454
1.19394,66.33282,,1.19892,130.48145
1.19396,65.96271,,1.19894,130.10691
1.19398,65.53331,,1.19897,129.75833
1.194,65.4925,,1.19899,129.44798
1.19401,65.45799,,1.199,129.15095
1.19403,65.37093,,1.19902,128.92801
1.19406,65.24677,,1.19904,128.73306
1.19408,65.10119,,1.19907,128.56611
1.19409,64.9463,,1.19908,128.46607
1.19411,64.77882,,1.1991,128.39335
1.19413,64.60288,,1.19912,128.3575
1.19415,64.43255,,1.19914,128.37593
1.19416,64.2625,,1.19916,128.43465
1.19419,64.10478,,1.19918,128.55688
1.19421,63.96107,,1.1992,128.71223
1.19423,63.83302,,1.19922,128.92151
1.19424,63.72536,,1.19924,129.18577
1.19426,63.63489,,1.19925,129.47018
1.19428,63.56991,,1.19928,129.79452
1.1943,63.52506,,1.1993,130.17486
1.19432,63.5025,,1.19932,130.57022
1.19434,63.50115,,1.19933,131.01132
1.19436,63.53001,,1.19935,131.491
1.19438,63.5768,,1.19937,131.99867
1.1944,63.65682,,1.1994,132.55654
1.19441,63.75414,,1.19941,133.15437
1.19443,63.87405,,1.19943,133.78768
1.19445,64.01772,,1.19945,134.46198
1.19447,64.1812,,1.19947,135.17007
1.19449,64.36624,,1.19948,135.91231
1.19451,64.57237,,1.19951,136.68629
1.19453,64.79287,,1.19953,137.40633
1.19455,65.03962,,1.19955,138.21786
1.19456,65.3031,,1.19956,138.8126
1.19458,65.5814,,1.19958,138.27795
1.1946,65.88301,,1.19961,138.09188
1.19462,66.20377,,1.19963,138.06661
1.19464,66.54271,,1.19964,138.10861
1.19466,66.90223,,1.19966,138.17689
1.19468,67.2595,,1.19968,138.22571
1.1947,67.61821,,1.1997,138.2404
1.19471,68.02756,,1.19972,138.22606
1.19473,68.08412,,1.19974,138.15129
1.19475,68.05185,,1.19976,138.01267
1.19478,68.06758,,1.19978,137.8126
1.19479,68.10066,,1.1998,137.53298
1.19481,68.14525,,1.19981,137.16426
1.19483,68.18544,,1.19984,136.7054
1.19485,68.22951,,1.19986,136.17279
1.19487,68.26432,,1.19988,135.57054
1.19488,68.27848,,1.19989,134.89863
1.1949,68.27268,,1.19991,134.15673
1.19492,68.24438,,1.19994,133.41041
1.19495,68.18596,,1.19996,132.57224
1.19496,68.10317,,1.19997,131.65315
1.19498,67.98472,,1.19999,132.10381
1.195,67.83566,,1.20001,132.23969
1.19502,67.65553,,1.20003,132.06967
1.19503,67.43782,,1.20005,131.80542
1.19505,67.18652,,1.20007,131.46058
1.19508,66.90006,,1.20009,131.09458
1.1951,66.57468,,1.20011,130.73542
1.19511,66.25481,,1.20012,130.37421
1.19513,65.87582,,1.20015,130.04646
1.19515,65.45319,,1.20017,129.74157
1.19517,65.46055,,1.20019,129.46333
1.19519,65.41993,,1.2002,129.23902
1.1952,65.33001,,1.20022,129.04886
1.19523,65.20911,,1.20024,128.89761
1.19525,65.06602,,1.20027,128.79655
1.19527,64.91098,,1.20028,128.7293
1.19528,64.74824,,1.2003,128.71428
1.1953,64.58132,,1.20032,128.74091
1.19532,64.41651,,1.20034,128.8208
1.19534,64.25235,,1.20036,128.95737
1.19535,64.09686,,1.20038,129.111
1.19538,63.95715,,1.2004,129.30697
1.1954,63.83165,,1.20042,129.5603
1.19542,63.72517,,1.20044,129.84026
1.19543,63.63763,,1.20045,130.14752
1.19545,63.56936,,1.20048,130.51148
1.19547,63.5263,,1.2005,130.89863
1.19549,63.50282,,1.20052,131.33394
1.19551,63.50062,,1.20053,131.80407
1.19553,63.52721,,1.20055,132.3056
1.19555,63.5799,,1.20058,132.85084
1.19557,63.65823,,1.2006,133.4309
1.19558,63.75739,,1.20061,134.04648
1.1956,63.87682,,1.20063,134.70404
1.19562,64.02353,,1.20065,135.39404
1.19564,64.18661,,1.20067,136.11578
1.19566,64.3689,,1.20069,136.8628
1.19568,64.57355,,1.20071,137.5685
1.1957,64.79728,,1.20073,138.36058
1.19572,65.04432,,1.20075,139.06629
1.19574,65.30885,,1.20076,138.39677
1.19575,65.5911,,1.20079,138.11477
1.19577,65.894,,1.20081,138.03385
1.19579,66.21649,,1.20083,138.0417
1.19581,66.55656,,1.20084,138.08097
1.19583,66.92022,,1.20086,138.10965
1.19585,67.27265,,1.20088,138.1141
1.19587,67.64159,,1.20091,138.07689
1.19589,68.05597,,1.20092,137.99051
1.1959,68.0647,,1.20094,137.84235
1.19592,68.05202,,1.20096,137.62452
1.19594,68.07835,,1.20098,137.32681
1.19597,68.11593,,1.201,136.95502
1.19598,68.16591,,1.20102,136.5105
1.196,68.21163,,1.20104,135.98472
1.19602,68.24988,,1.20106,135.391
1.19604,68.28285,,1.20108,134.74129
1.19606,68.29469,,1.20109,134.01817
1.19607,68.29085,,1.20112,133.28481
1.19609,68.26309,,1.20114,132.46508
1.19611,68.20237,,1.20116,131.54497
1.19614,68.11498,,1.20117,131.89389
1.19615,67.99375,,1.20119,132.05913
1.19617,67.84259,,1.20121,131.95841
1.19619,67.65928,,1.20124,131.72522
1.19621,67.4379,,1.20125,131.40292
1.19622,67.18088,,1.20127,131.06526
1.19624,66.89155,,1.20129,130.71053
1.19627,66.55811,,1.20131,130.34078
1.19629,66.23618,,1.20133,130.01508
1.1963,65.85077,,1.20135,129.70508
1.19632,65.45774,,1.20137,129.42649
1.19634,65.50208,,1.20139,129.19057
1.19636,65.4649,,1.2014,128.98982
1.19638,65.37755,,1.20142,128.8396
1.19639,65.25896,,1.20145,128.7324
1.19641,65.11521,,1.20147,128.66377
1.19644,64.96207,,1.20148,128.64739
1.19646,64.80068,,1.2015,128.67812
1.19647,64.63999,,1.20152,128.75425
1.19649,64.47471,,1.20154,128.88364
1.19651,64.31061,,1.20156,129.03148
1.19653,64.15421,,1.20158,129.22779
1.19654,64.01615,,1.2016,129.47532
1.19657,63.88935,,1.20162,129.73752
1.19659,63.78381,,1.20164,130.02739
1.19661,63.69716,,1.20166,130.3606
1.19662,63.63199,,1.20168,130.73888
1.19664,63.59338,,1.2017,131.17692
1.19666,63.57317,,1.20172,131.64363
1.19668,63.57566,,1.20173,132.14244
1.1967,63.60317,,1.20175,132.69621
1.19672,63.65803,,1.20178,133.28378
1.19674,63.73463,,1.20179,133.90243
1.19676,63.83849,,1.20181,134.55419
1.19677,63.96111,,1.20183,135.22643
1.19679,64.10878,,1.20185,135.93589
1.19681,64.27446,,1.20188,136.67028
1.19683,64.4584,,1.20189,137.35311
1.19685,64.66854,,1.20191,138.10798
1.19687,64.89443,,1.20193,138.89836
1.19689,65.13858,,1.20195,138.3002
1.19691,65.40536,,1.20196,137.96868
1.19693,65.68761,,1.20199,137.87104
1.19694,65.99249,,1.20201,137.88299
1.19696,66.31503,,1.20203,137.95743
1.19698,66.65446,,1.20204,138.01068
1.197,67.01823,,1.20206,138.03355
1.19702,67.3597,,1.20209,138.0117
1.19704,67.73674,,1.20211,137.92873
1.19706,68.14393,,1.20212,137.78226
1.19708,68.10529,,1.20214,137.56614
1.19709,68.09722,,1.20216,137.26603
1.19711,68.12472,,1.20218,136.89115
1.19713,68.16282,,1.2022,136.45652
1.19715,68.20727,,1.20222,135.94679
1.19717,68.2523,,1.20224,135.36468
1.19719,68.28464,,1.20226,134.71565
1.19721,68.30789,,1.20227,133.9823
1.19723,68.31555,,1.2023,133.24348
1.19725,68.30499,,1.20232,132.42477
1.19726,68.27272,,1.20234,131.50364
1.19728,68.20584,,1.20235,132.03113
1.1973,68.11524,,1.20237,132.27797
1.19733,67.99371,,1.20239,132.19467
1.19734,67.83794,,1.20242,131.97515
1.19736,67.65239,,1.20243,131.66172
1.19738,67.42746,,1.20245,131.33089
1.1974,67.16912,,1.20247,130.98948
1.19741,66.8773,,1.20249,130.6344
1.19743,66.54144,,1.20251,130.30186
1.19745,66.21375,,1.20253,129.98708
1.19748,65.82765,,1.20255,129.69518
1.19749,65.48478,,1.20257,129.45311
1.19751,65.53378,,1.20259,129.24826
1.19753,65.49422,,1.2026,129.0895
1.19755,65.40632,,1.20263,128.98058
1.19757,65.29048,,1.20265,128.9123
1.19758,65.15143,,1.20267,128.91161
1.1976,64.99917,,1.20268,128.94063
1.19763,64.84043,,1.2027,129.00789
1.19765,64.68194,,1.20273,129.13114
1.19766,64.52408,,1.20275,129.27657
1.19768,64.37057,,1.20276,129.46641
1.1977,64.22062,,1.20278,129.71905
1.19772,64.08754,,1.2028,129.99423
1.19773,63.96346,,1.20282,130.3172
1.19776,63.85777,,1.20284,130.66749
1.19778,63.77372,,1.20286,131.05806
1.1978,63.71128,,1.20288,131.49473
1.19781,63.6695,,1.2029,131.95769
1.19783,63.65003,,1.20291,132.45957
1.19785,63.6508,,1.20294,133.01949
1.19787,63.68128,,1.20296,133.61661
1.19789,63.7331,,1.20298,134.25233
1.1979,63.80985,,1.20299,134.91262
1.19793,63.91476,,1.20301,135.59955
1.19795,64.03782,,1.20303,136.32541
1.19797,64.18472,,1.20306,137.06833
1.19798,64.35307,,1.20307,137.78188
1.198,64.54028,,1.20309,138.55074
1.19802,64.75649,,1.20311,139.37594
1.19804,64.98824,,1.20313,138.87987
1.19806,65.23495,,1.20315,138.5248
1.19808,65.49737,,1.20317,138.4135
1.1981,65.77892,,1.20319,138.40942
1.19812,66.08039,,1.20321,138.43946
1.19813,66.39744,,1.20323,138.46165
1.19815,66.73228,,1.20324,138.47838
1.19817,67.0889,,1.20326,138.46506
1.19819,67.42172,,1.20329,138.38755
1.19821,67.79129,,1.20331,138.24041
1.19823,68.15868,,1.20332,138.01882
1.19825,68.07287,,1.20334,137.72726
1.19827,68.04922,,1.20336,137.36229
1.19828,68.06172,,1.20339,136.92118
1.1983,68.08787,,1.2034,136.41316
1.19832,68.12399,,1.20342,135.829
1.19834,68.16019,,1.20344,135.17349
1.19836,68.18432,,1.20346,134.44251
1.19838,68.19565,,1.20347,133.67877
1.1984,68.19936,,1.2035,132.88089
1.19842,68.18355,,1.20352,131.96693
1.19844,68.14642,,1.20354,132.00482
1.19845,68.07982,,1.20355,132.20181
1.19847,67.98913,,1.20357,132.11372
1.19849,67.86743,,1.2036,131.90955
1.19852,67.70707,,1.20362,131.6156
1.19853,67.51712,,1.20363,131.28512
1.19855,67.29046,,1.20365,130.9355
1.19857,67.02911,,1.20367,130.59239
1.19859,66.73512,,1.20369,130.27317
1.1986,66.40318,,1.20371,129.96658
1.19862,66.07773,,1.20373,129.67809
1.19864,65.69379,,1.20375,129.43433
1.19867,65.4341,,1.20377,129.22231
1.19868,65.4697,,1.20379,129.06355
1.1987,65.42089,,1.20381,128.94883
1.19872,65.32852,,1.20383,128.88089
1.19874,65.20916,,1.20385,128.87713
1.19876,65.06645,,1.20387,128.90068
1.19877,64.91423,,1.20388,128.97136
1.19879,64.76142,,1.2039,129.09597
1.19882,64.60513,,1.20393,129.2479
1.19884,64.45588,,1.20395,129.44626
1.19885,64.30971,,1.20396,129.67296
1.19887,64.17194,,1.20398,129.9041
1.19889,64.04513,,1.204,130.20454
1.19891,63.93009,,1.20403,130.54016
1.19892,63.83097,,1.20404,130.9082
1.19894,63.75628,,1.20406,131.34384
1.19897,63.70091,,1.20408,131.80715
1.19899,63.66677,,1.2041,132.31927
1.199,63.65614,,1.20411,132.88534
1.19902,63.66608,,1.20414,133.48213
1.19904,63.70224,,1.20416,134.11512
1.19906,63.76355,,1.20418,134.76551
1.19908,63.84474,,1.20419,135.44629
1.19909,63.95266,,1.20421,136.16428
1.19912,64.08215,,1.20424,136.90958
1.19914,64.23019,,1.20426,137.6187
1.19916,64.40052,,1.20427,138.3763
1.19917,64.5867,,1.20429,139.19296
1.19919,64.79711,,1.20431,138.52379
1.19921,65.02365,,1.20433,138.08849
1.19923,65.26666,,1.20435,137.95157
1.19925,65.53156,,1.20437,137.92836
1.19927,65.81239,,1.20439,137.95294
1.19929,66.1114,,1.20441,137.97684
1.19931,66.43266,,1.20443,137.97854
1.19932,66.77048,,1.20445,137.9526
1.19934,67.12958,,1.20447,137.86076
1.19936,67.46149,,1.20449,137.69859
1.19938,67.83237,,1.20451,137.49033
1.1994,68.14726,,1.20452,137.22471
1.19942,68.0558,,1.20454,136.87681
1.19944,68.03146,,1.20457,136.45653
1.19946,68.04429,,1.20459,135.96456
1.19948,68.07143,,1.2046,135.40191
1.19949,68.10362,,1.20462,134.75151
1.19951,68.13501,,1.20464,134.03967
1.19953,68.15507,,1.20467,133.29437
1.19955,68.16207,,1.20468,132.52687
1.19957,68.15575,,1.2047,131.63032
1.19959,68.12913,,1.20472,131.57808
1.19961,68.08461,,1.20474,131.77849
1.19963,68.01245,,1.20475,131.68904
1.19964,67.91535,,1.20478,131.46235
1.19966,67.78953,,1.2048,131.15303
1.19968,67.62774,,1.20482,130.82118
1.1997,67.43401,,1.20483,130.46883
1.19972,67.20893,,1.20485,130.1223
1.19974,66.9456,,1.20488,129.8058
1.19976,66.64986,,1.2049,129.49649
1.19978,66.31803,,1.20491,129.21379
1.19979,65.99408,,1.20493,128.9707
1.19981,65.60775,,1.20495,128.75902
1.19983,65.34567,,1.20497,128.59957
1.19986,65.36067,,1.20499,128.47051
1.19987,65.30083,,1.20501,128.39506
1.19989,65.19797,,1.20503,128.37867
1.19991,65.07028,,1.20505,128.38004
1.19993,64.92077,,1.20507,128.43568
1.19995,64.76306,,1.20508,128.55518
1.19996,64.61045,,1.20511,128.70369
1.19998,64.46002,,1.20513,128.90068
1.20001,64.31444,,1.20515,129.12976
1.20003,64.1807,,1.20516,129.39197
1.20004,64.05511,,1.20518,129.71255
1.20006,63.93703,,1.2052,130.05704
1.20008,63.83457,,1.20523,130.44454
1.2001,63.74678,,1.20524,130.87814
1.20011,63.68544,,1.20526,131.35099
1.20013,63.63913,,1.20528,131.86755
1.20016,63.61416,,1.2053,132.42405
1.20018,63.61397,,1.20532,133.01333
1.20019,63.63784,,1.20534,133.64801
1.20021,63.68837,,1.20536,134.29567
1.20023,63.76284,,1.20538,134.97714
1.20025,63.85503,,1.20539,135.69376
1.20027,63.97506,,1.20541,136.42712
1.20028,64.11256,,1.20544,137.1557
1.20031,64.26805,,1.20546,137.87574
1.20033,64.4467,,1.20547,138.67874
1.20035,64.64241,,1.20549,138.50462
1.20036,64.85406,,1.20551,138.12839
1.20038,65.08391,,1.20554,138.01675
1.2004,65.33125,,1.20555,138.01061
1.20042,65.5996,,1.20557,138.04646
1.20043,65.88446,,1.20559,138.07001
1.20046,66.1857,,1.20561,138.07582
1.20048,66.5077,,1.20562,138.03485
1.2005,66.84731,,1.20565,137.93891
1.20051,67.20642,,1.20567,137.78493
1.20053,67.53685,,1.20569,137.57052
1.20055,67.9085,,1.20571,137.29158
1.20057,68.13787,,1.20572,136.94232
1.20059,68.05936,,1.20575,136.5275
1.20061,68.04293,,1.20577,136.03723
1.20063,68.06002,,1.20579,135.47287
1.20065,68.09064,,1.2058,134.8416
1.20067,68.12496,,1.20582,134.15263
1.20068,68.15496,,1.20584,133.41654
1.2007,68.17263,,1.20587,132.65553
1.20072,68.1778,,1.20588,131.76273
1.20075,68.16265,,1.2059,131.68626
1.20076,68.12823,,1.20592,131.88359
1.20078,68.074,,1.20594,131.79039
1.2008,67.99817,,1.20596,131.55516
1.20082,67.89341,,1.20598,131.23969
1.20083,67.76153,,1.206,130.90818
1.20085,67.59212,,1.20602,130.53639
1.20087,67.39249,,1.20603,130.17653
1.20089,67.16006,,1.20605,129.8358
1.20091,66.88583,,1.20608,129.50189
1.20093,66.58018,,1.2061,129.20589
1.20095,66.24501,,1.20611,128.94197
1.20097,65.91178,,1.20613,128.71971
1.20098,65.51072,,1.20615,128.5555
1.201,65.31706,,1.20618,128.41928
1.20102,65.33275,,1.20619,128.33597
1.20105,65.27731,,1.20621,128.32231
1.20106,65.17892,,1.20623,128.32982
1.20108,65.05764,,1.20625,128.39263
1.2011,64.91991,,1.20626,128.4954
1.20112,64.7718,,1.20629,128.64221
1.20114,64.62234,,1.20631,128.84774
1.20115,64.47419,,1.20633,129.07751
1.20117,64.33289,,1.20635,129.34074
1.20119,64.20659,,1.20636,129.65177
1.20122,64.08477,,1.20639,129.98841
1.20123,63.97061,,1.20641,130.36738
1.20125,63.87117,,1.20643,130.80814
1.20127,63.78837,,1.20644,131.28817
1.20129,63.72504,,1.20646,131.79995
1.2013,63.68111,,1.20648,132.33084
1.20132,63.65834,,1.2065,132.89145
1.20135,63.66047,,1.20652,133.4995
1.20137,63.68283,,1.20654,134.12702
1.20138,63.72782,,1.20656,134.7904
1.2014,63.80299,,1.20658,135.49678
1.20142,63.89683,,1.2066,136.21852
1.20144,64.01719,,1.20662,136.94608
1.20146,64.15606,,1.20664,137.65212
1.20147,64.31059,,1.20666,138.45751
1.2015,64.49047,,1.20667,138.39264
1.20152,64.68852,,1.20669,138.00855
1.20154,64.89939,,1.20672,137.88906
1.20155,65.13103,,1.20674,137.86926
1.20157,65.37778,,1.20675,137.8935
1.20159,65.64636,,1.20677,137.90476
1.20161,65.93092,,1.20679,137.89759
1.20162,66.2329,,1.20682,137.84433
1.20165,66.55593,,1.20683,137.73918
1.20167,66.89864,,1.20685,137.57121
1.20169,67.25424,,1.20687,137.34349
1.2017,67.5868,,1.20689,137.05226
1.20172,67.96213,,1.2069,136.70026
1.20174,68.19311,,1.20693,136.2834
1.20176,68.13561,,1.20695,135.79995
1.20178,68.13231,,1.20697,135.24174
1.20179,68.15864,,1.20698,134.60466
1.20182,68.19473,,1.207,133.91535
1.20184,68.2285,,1.20702,133.16732
1.20186,68.25871,,1.20705,132.41143
1.20187,68.27547,,1.20706,131.52068
1.20189,68.27667,,1.20708,131.25507
1.20191,68.25867,,1.2071,131.6238
1.20193,68.21485,,1.20712,131.59376
1.20195,68.15332,,1.20714,131.37936
1.20197,68.07246,,1.20716,131.07414
1.20199,67.96131,,1.20718,130.73273
1.20201,67.82357,,1.2072,130.36845
1.20202,67.65005,,1.20722,130.00655
1.20204,67.44674,,1.20723,129.67197
1.20206,67.21088,,1.20726,129.35275
1.20208,66.93329,,1.20728,129.06255
1.2021,66.62089,,1.2073,128.79352
1.20212,66.28283,,1.20731,128.57604
