,System Pressure,,Pump Pressure,,Reactor Temperature
0.21444,9.07805,100.81963,128,141,22.27156
0.21472,10.95416,101.47785,128,141,22.7858
0.215,12.96889,101.36099,128,141,22.30262
0.21528,15.08107,100.47331,128,141,22.57146
0.21556,15.7539,98.67748,132,142,22.60167
0.21583,15.07256,96.74353,132,142,22.30409
0.21611,13.6732,95.13153,132,142,22.74278
0.21639,10.97762,94.73377,132,142,22.3312
0.21667,8.76299,95.27067,132,142,22.63535
0.21694,7.85656,96.26743,132,142,22.47214
0.21722,8.21522,98.24617,132,142,22.41731
0.2175,9.83522,100.13636,132,142,22.61933
0.21778,12.4098,101.03884,126,143,22.35377
0.21806,14.74178,101.87795,126,143,22.74373
0.21833,15.87055,100.97377,126,143,22.35094
0.21861,15.90461,99.21915,126,143,22.47723
0.21889,14.50441,97.03632,126,143,22.52622
0.21917,12.08968,95.34995,126,143,22.17602
0.21944,9.64633,94.14297,126,143,22.49452
0.21972,8.17449,94.32851,126,143,22.22136
0.22,7.95387,95.77119,126,143,22.47586
0.22028,8.81299,97.51324,126,143,22.42086
0.22056,11.00512,99.51056,126,143,22.34341
0.22083,13.49357,101.25983,126,143,22.59414
0.22111,15.21747,101.81463,126,143,22.16539
0.22139,15.77999,101.22845,126,143,22.61347
0.22167,15.25704,99.88341,126,143,22.37939
0.22194,13.10946,97.77165,126,143,22.51045
0.22222,10.71857,95.80154,125,143,22.51909
0.2225,8.85685,94.60535,125,143,22.30188
0.22278,7.79959,94.26412,125,143,22.66588
0.22306,8.42191,95.25239,125,143,22.26666
0.22333,10.73284,97.43681,125,143,22.676
0.22361,13.95539,100.30561,125,143,22.53774
0.22389,16.11104,102.09624,125,143,22.32442
0.22417,16.99688,102.77776,125,143,22.70787
0.22444,15.92973,101.84019,119,142,22.19368
0.22472,13.25053,99.57658,119,142,22.51821
0.225,10.66318,97.31371,119,142,22.41206
0.22528,9.08868,95.73639,119,142,22.42981
0.22556,8.48054,94.79314,119,142,22.68224
0.22583,9.41851,95.0023,119,142,22.37916
0.22611,11.05816,96.07679,119,142,22.78477
0.22639,13.51044,98.35945,119,142,22.68204
0.22667,15.4601,100.3845,120,140,22.42303
0.22694,16.16881,102.11905,120,140,22.57887
0.22722,15.81043,102.68349,120,140,22.5675
0.2275,13.32646,101.05083,120,140,22.24127
0.22778,10.49851,99.10908,120,140,22.64512
0.22806,8.77918,96.79919,120,140,22.56327
0.22833,8.48017,95.2764,120,140,22.27716
0.22861,9.65369,94.6639,120,140,22.71814
0.22889,12.02848,95.34226,128,139,22.33748
0.22917,14.25165,96.84059,128,139,22.48415
0.22944,15.54415,98.77086,128,139,22.65882
0.22972,15.6163,100.4295,128,139,22.29305
0.23,14.45242,101.59,128,139,22.81539
0.23028,12.33753,101.3356,128,139,22.51162
0.23056,10.00886,100.26069,128,139,22.41588
0.23083,8.58038,98.49947,128,139,22.61663
0.23111,8.24264,96.396,130,139,22.1883
0.23139,9.21166,94.64378,130,139,22.61668
0.23167,11.42552,94.15836,130,139,22.40399
0.23194,13.85701,94.55744,130,139,22.41573
0.23222,15.38551,95.99363,130,139,22.74656
0.2325,15.58471,98.35129,130,139,22.23672
0.23278,14.43861,100.3412,130,139,22.64344
0.23306,12.23355,101.46336,130,139,22.50181
0.23333,9.87981,101.44424,124,141,22.28948
0.23361,8.41236,100.15907,124,141,22.80182
0.23389,8.11857,98.18798,124,141,22.39617
0.23417,9.14837,96.08761,124,141,22.34747
0.23444,11.48327,94.79137,124,141,22.65014
0.23472,13.92875,94.04213,124,141,22.38361
0.235,15.63004,94.5149,124,141,22.34825
0.23528,16.04929,96.06876,124,141,22.71644
0.23556,15.02829,97.84078,126,142,22.45694
0.23583,12.68779,99.85538,126,142,22.29797
0.23611,10.11889,101.40879,126,142,22.76402
0.23639,8.56408,101.41322,126,142,22.38806
0.23667,8.01536,100.43472,126,142,22.32488
0.23694,8.98398,98.50381,126,142,22.7473
0.23722,11.20994,96.39026,126,142,22.29135
0.2375,13.55093,94.65543,126,142,22.46041
0.23778,15.38453,93.94841,129,143,22.77169
0.23806,15.8814,94.35494,129,143,22.28876
0.23833,15.24103,95.53101,129,143,22.45716
0.23861,13.17203,97.57156,129,143,22.74543
0.23889,10.68934,99.64452,129,143,22.34833
0.23917,8.96828,100.85985,129,143,22.65909
0.23944,8.39228,101.07957,129,143,22.93321
0.23972,9.37003,100.1568,129,143,22.38432
0.24,11.52413,98.24536,128,142,22.5934
0.24028,14.14732,95.89912,128,142,22.64164
0.24056,15.70292,94.31694,128,142,22.17593
0.24083,15.93313,93.92107,128,142,22.64521
0.24111,14.85886,94.53061,128,142,22.56126
0.24139,12.33351,96.43145,128,142,22.34128
0.24167,9.70907,98.7424,128,142,22.74999
0.24194,8.02812,100.52328,128,142,22.30477
0.24222,7.75495,101.62144,136,142,22.49961
0.2425,9.02665,101.5566,136,142,22.45856
0.24278,11.34779,100.3483,136,142,22.3103
0.24306,13.92693,98.36334,136,142,22.68525
0.24333,15.45485,96.44669,136,142,22.29021
0.24361,15.65702,95.22414,136,142,22.63086
0.24389,14.57883,94.47097,136,142,22.55623
0.24417,12.31088,95.33033,136,142,22.35384
0.24444,9.84443,96.94701,129,142,22.67926
0.24472,8.46314,98.84645,129,142,22.40628
0.245,8.48804,100.58489,129,142,22.65362
0.24528,9.69213,101.60336,129,142,22.50529
0.24556,11.88381,101.67191,129,142,22.61527
0.24583,14.02192,100.68381,129,142,22.63731
0.24611,15.18745,98.85256,129,142,22.394
0.24639,15.17033,96.97172,129,142,22.81442
0.24667,14.14223,95.1999,127,140,22.37246
0.24694,11.99206,94.61165,127,140,22.52918
0.24722,9.76383,95.13793,127,140,22.6969
0.2475,8.39579,96.58146,127,140,22.35624
0.24778,8.28879,98.45374,127,140,22.84878
0.24806,9.41075,100.41605,127,140,22.52347
0.24833,11.93271,101.60718,127,140,22.45063
0.24861,14.27933,101.76311,127,140,22.7364
0.24889,15.64418,100.75533,124,140,22.20958
0.24917,15.77842,98.96272,124,140,22.56758
0.24944,14.1834,96.79976,124,140,22.56343
0.24972,11.91069,95.32111,124,140,22.2671
0.25,9.52648,94.46333,124,140,22.72412
0.25028,8.21609,94.86344,124,140,22.32074
0.25056,8.22038,96.28943,124,140,22.45886
0.25083,9.47356,98.09899,124,140,22.6078
0.25111,12.00855,100.11584,121,142,22.28662
0.25139,14.37783,101.60015,121,142,22.76603
0.25167,15.634,101.75618,121,142,22.33581
0.25194,15.72515,100.88177,121,142,22.49726
0.25222,14.14726,98.93858,121,142,22.64727
0.2525,11.60351,96.72267,121,142,22.26047
0.25278,9.26721,94.90946,121,142,22.7256
0.25306,7.96856,94.28815,121,142,22.34113
0.25333,8.13799,94.83308,120,141,22.51087
0.25361,9.93713,96.53561,120,141,22.77169
0.25389,12.52232,98.828,120,141,22.34773
0.25417,14.80442,100.88005,120,141,22.82444
0.25444,15.9213,101.94601,120,141,22.43933
0.25472,15.40825,101.74314,120,141,22.44502
0.255,13.95192,100.84712,120,141,22.65424
0.25528,11.49749,98.9082,120,141,22.24511
0.25556,9.40462,96.88053,121,142,22.66418
0.25583,8.52622,95.5333,121,142,22.30291
0.25611,8.78831,94.72983,121,142,22.50013
0.25639,10.43773,95.18557,121,142,22.68077
0.25667,12.62858,96.71845,121,142,22.31388
0.25694,14.71579,98.63432,121,142,22.80001
0.25722,15.58477,100.42001,121,142,22.39283
0.2575,15.32311,101.73072,121,142,22.45327
0.25778,14.14619,102.20587,124,143,22.7404
0.25806,11.94048,101.27181,124,143,22.32451
0.25833,9.73378,99.62749,124,143,22.73139
0.25861,8.60426,97.68749,124,143,22.43007
0.25889,8.58987,95.82632,124,143,22.46286
0.25917,9.75554,94.6766,124,143,22.69018
0.25944,12.10244,95.01324,124,143,22.34937
0.25972,14.31466,96.00912,124,143,22.83342
0.26,15.51635,97.64536,135,142,22.43648
0.26028,15.62684,99.58435,135,142,22.56576
0.26056,14.46129,101.15469,135,142,22.59428
0.26083,12.32609,101.84756,135,142,22.37829
0.26111,10.10405,101.75309,135,142,22.64047
0.26139,8.74878,100.57133,135,142,22.50785
0.26167,8.49527,98.62786,135,142,22.73153
0.26194,9.61018,96.57638,135,142,22.52247
0.26222,11.7496,95.32433,127,143,22.71517
0.2625,13.80121,94.80187,127,143,22.47449
0.26278,15.29723,95.41074,127,143,22.41021
0.26306,15.44908,96.89794,127,143,22.71007
0.26333,14.65452,98.7371,127,143,22.21571
0.26361,12.84949,100.30267,127,143,22.64493
0.26389,10.58114,101.80842,127,143,22.61052
0.26417,9.03429,102.11182,127,143,22.45059
0.26444,8.34918,101.3856,126,140,22.8397
0.26472,8.98967,100.04793,126,140,22.35448
0.265,10.82332,97.94601,126,140,22.4999
0.26528,13.17312,95.90693,126,140,22.51856
0.26556,14.94203,94.86306,126,140,22.30594
0.26583,15.89376,94.56322,126,140,22.81865
0.26611,15.79196,95.14648,126,140,22.41241
0.26639,14.01546,96.93388,126,140,22.6367
0.26667,11.81825,98.77809,129,139,22.63191
0.26694,9.88171,100.42453,129,139,22.41205
0.26722,8.48072,101.63657,129,139,22.6745
0.2675,8.62647,101.77087,129,139,22.3185
0.26778,10.34182,100.60636,129,139,22.62162
0.26806,12.42102,98.99519,129,139,22.41311
0.26833,14.42764,97.22026,129,139,22.57083
0.26861,15.64339,95.55431,129,139,22.61485
0.26889,15.4362,94.75893,123,141,22.33224
0.26917,13.89534,95.13737,123,141,22.64427
0.26944,11.79776,96.13944,123,141,22.28459
0.26972,9.86731,97.89345,123,141,22.61072
0.27,8.47472,99.73095,123,141,22.41671
0.27028,8.38368,101.33779,123,141,22.4169
0.27056,9.76947,101.8902,123,141,22.5788
0.27083,11.76157,101.63791,123,141,22.24802
0.27111,13.9158,100.35985,134,142,22.67946
0.27139,15.41018,98.35014,134,142,22.28611
0.27167,15.59911,96.33985,134,142,22.40639
0.27194,14.41743,95.00446,134,142,22.58481
0.27222,12.44553,94.3521,134,142,22.25477
0.2725,10.27824,95.11868,134,142,22.67431
0.27278,8.75489,96.82087,134,142,22.28809
0.27306,8.35339,98.9399,134,142,22.42235
0.27333,9.49441,100.69204,116,143,22.50421
0.27361,11.47081,101.95182,116,143,22.28308
0.27389,13.67473,101.93065,116,143,22.70871
0.27417,15.44685,100.83592,116,143,22.32459
0.27444,15.93293,99.15196,116,143,22.60395
0.27472,14.91153,97.06353,116,143,22.55495
0.275,12.8311,95.23491,116,143,22.36635
0.27528,10.34191,94.50423,116,143,22.63666
0.27556,8.53125,94.7958,121,143,22.2939
0.27583,7.92778,96.00167,121,143,22.63493
0.27611,9.06614,98.17119,121,143,22.41949
0.27639,10.69522,99.90178,121,143,22.50043
0.27667,12.62213,100.94441,121,143,22.63118
0.27694,14.37325,101.42679,121,143,22.20407
0.27722,15.06894,100.88552,121,143,22.6766
0.2775,14.52367,99.70218,121,143,22.30146
0.27778,12.82807,97.97828,126,143,22.41962
0.27806,10.76372,96.28059,126,143,22.58259
0.27833,8.66833,94.95213,126,143,22.37244
0.27861,7.87594,94.58523,126,143,22.7334
0.27889,8.81512,95.64164,126,143,22.37335
0.27917,10.49638,97.08307,126,143,22.62326
0.27944,12.71255,99.03184,126,143,22.38759
0.27972,14.76925,100.83813,126,143,22.35992
0.28,15.8148,102.04263,125,142,22.53603
0.28028,15.41697,102.18026,125,142,22.22962
0.28056,14.09391,101.68247,125,142,22.61428
0.28083,12.0728,100.31176,125,142,22.33778
0.28111,9.75802,98.51045,125,142,22.63909
0.28139,8.23264,96.77794,125,142,22.5522
0.28167,7.87775,95.48195,125,142,22.47105
0.28194,8.48858,94.63228,125,142,22.68627
0.28222,10.3198,95.09943,119,141,22.34857
0.2825,12.64035,96.13002,119,141,22.69566
0.28278,14.79039,97.84301,119,141,22.38425
0.28306,15.59149,99.58338,119,141,22.58269
0.28333,15.73342,101.24535,119,141,22.46882
0.28361,14.5088,102.07718,119,141,22.44522
0.28389,12.45855,102.20193,119,141,22.60046
0.28417,10.51623,101.65185,119,141,22.36195
0.28444,8.80311,100.10702,119,140,22.70124
0.28472,7.67805,98.47889,119,140,22.39687
0.285,8.08692,96.97176,119,140,22.64741
0.28528,9.51803,95.57283,119,140,22.43233
0.28556,11.64558,94.94038,119,140,22.5133
0.28583,13.83407,95.33375,119,140,22.57063
0.28611,15.65612,96.1723,119,140,22.35545
0.28639,16.01634,98.08141,119,140,22.70366
0.28667,15.2199,100.10799,128,141,22.36755
0.28694,13.57563,101.84957,128,141,22.69239
0.28722,11.29251,102.67577,128,141,22.46557
0.2875,9.35482,102.73613,128,141,22.52209
0.28778,8.29905,101.64679,128,141,22.61681
0.28806,8.17564,100.25098,128,141,22.3264
0.28833,9.50466,98.21706,128,141,22.79017
0.28861,11.34417,96.53751,128,141,22.37835
0.28889,13.61536,95.11571,130,143,22.60519
0.28917,15.39424,94.42022,130,143,22.56497
0.28944,15.81659,95.11739,130,143,22.44995
0.28972,15.45553,96.38356,130,143,22.68533
0.29,13.61371,98.31923,130,143,22.43802
0.29028,11.30355,100.43309,130,143,22.70953
0.29056,9.41707,101.76082,130,143,22.38328
0.29083,8.2447,102.44309,130,143,22.60111
0.29111,8.3323,102.19278,126,143,22.4978
0.29139,9.68475,100.81884,126,143,22.40923
0.29167,11.78286,98.99342,126,143,22.74801
0.29194,13.77091,97.1255,126,143,22.29277
0.29222,15.33017,95.39126,126,143,22.68677
0.2925,15.66851,94.52395,126,143,22.35576
0.29278,14.42796,94.92129,126,143,22.40641
0.29306,12.45175,96.01222,126,143,22.6422
0.29333,10.37386,97.88913,123,145,22.25391
0.29361,8.54859,99.81977,123,145,22.75074
0.29389,7.93075,101.45122,123,145,22.36288
0.29417,9.00664,101.90421,123,145,22.46828
0.29444,10.69216,101.76123,123,145,22.6131
0.29472,12.95534,100.44236,123,145,22.18462
0.295,14.82753,98.61949,123,145,22.60786
0.29528,15.80083,96.79717,123,145,22.25758
0.29556,15.32738,95.41978,128,144,22.47342
0.29583,13.98076,94.51382,128,144,22.54765
0.29611,11.93863,94.78252,128,144,22.30928
0.29639,9.85182,95.81086,128,144,22.72321
0.29667,8.4333,97.36597,128,144,22.27737
0.29694,8.51055,99.17135,128,144,22.6345
0.29722,9.44844,100.90273,128,144,22.51836
0.2975,11.27117,101.60445,128,144,22.4388
0.29778,13.44675,101.68113,124,141,22.58316
0.29806,15.09786,100.97241,124,141,22.32403
0.29833,15.70729,99.11331,124,141,22.61706
0.29861,15.36115,97.25209,124,141,22.29649
0.29889,13.83999,95.67759,124,141,22.59757
0.29917,11.55564,94.52071,124,141,22.45293
0.29944,9.50779,94.29515,124,141,22.24448
0.29972,8.36223,95.27227,124,141,22.67014
0.3,8.28493,96.82921,121,142,22.20875
0.30028,9.67365,98.86242,121,142,22.6058
0.30056,11.84858,100.73837,121,142,22.50375
0.30083,14.10459,101.99605,121,142,22.31807
0.30111,15.49794,101.81066,121,142,22.67089
0.30139,15.9185,101.03037,121,142,22.16445
0.30167,14.76048,99.40887,121,142,22.56013
0.30194,12.55012,97.2852,121,142,22.41487
0.30222,10.35196,95.44797,132,141,22.26206
0.3025,8.58271,94.51601,132,141,22.70864
0.30278,7.95971,94.45847,132,141,22.19049
0.30306,8.89881,95.74651,132,141,22.52456
0.30333,10.85329,97.6722,132,141,22.38586
0.30361,13.18895,99.81444,132,141,22.30111
0.30389,15.04316,101.4216,132,141,22.60216
0.30417,16.05259,102.54001,132,141,22.30429
0.30444,15.44092,102.30203,125,139,22.76184
0.30472,13.55263,101.0285,125,139,22.42029
0.305,11.25693,99.23016,125,139,22.42057
0.30528,8.98758,97.04511,125,139,22.66479
0.30556,7.74784,95.2357,125,139,22.15356
0.30583,8.0711,94.54477,125,139,22.65643
0.30611,9.67868,94.88296,125,139,22.48223
0.30639,12.02108,96.06167,125,139,22.52934
0.30667,14.07235,97.88554,126,144,22.6905
0.30694,15.6248,99.9916,126,144,22.38327
0.30722,15.65431,101.36186,126,144,22.71328
0.3075,14.39989,102.08572,126,144,22.31132
0.30778,12.38191,101.92951,126,144,22.60822
0.30806,10.11692,100.44283,126,144,22.51166
0.30833,8.37074,98.62362,126,144,22.39472
0.30861,7.85772,96.77934,126,144,22.71463
0.30889,8.7622,95.238,125,140,22.38972
0.30917,10.57241,94.56059,125,140,22.78489
0.30944,12.96058,95.20715,125,140,22.4545
0.30972,15.09609,96.35926,125,140,22.52637
0.31,15.94061,98.21832,125,140,22.63361
0.31028,15.62363,100.0162,125,140,22.23536
0.31056,14.10631,101.60294,125,140,22.79043
0.31083,11.89112,102.23887,125,140,22.35882
0.31111,9.72157,102.17832,125,145,22.47353
0.31139,8.43248,101.07707,125,145,22.58685
0.31167,8.3687,99.17258,125,145,22.28598
0.31194,9.38205,97.25995,125,145,22.60824
0.31222,11.4838,95.75056,125,145,22.3103
0.3125,13.7825,94.78443,125,145,22.61263
0.31278,15.34164,95.01525,125,145,22.40154
0.31306,16.00817,96.08907,125,145,22.45487
0.31333,15.3162,97.76146,119,146,22.6889
0.31361,13.35759,99.66361,119,146,22.13827
0.31389,10.87961,101.43248,119,146,22.58177
0.31417,8.96188,102.18452,119,146,22.28972
0.31444,8.08781,102.09105,119,146,22.38488
0.31472,8.5959,100.92994,119,146,22.48738
0.315,10.42501,99.0564,119,146,22.31272
0.31528,12.72247,97.0123,119,146,22.62067
0.31556,14.65303,95.57076,133,144,22.19021
0.31583,15.64471,94.98656,133,144,22.56343
0.31611,15.50185,95.28207,133,144,22.48299
0.31639,13.82162,96.85701,133,144,22.16138
0.31667,11.57067,98.78896,133,144,22.7408
0.31694,9.49273,100.69417,133,144,22.41565
0.31722,8.34571,101.93645,133,144,22.32933
0.3175,8.63734,102.1449,133,144,22.79914
0.31778,10.39633,101.05,130,142,22.32961
0.31806,12.64402,99.43276,130,142,22.15471
0.31833,14.53586,97.54631,130,142,22.5655
0.31861,15.63723,95.7678,130,142,22.31812
0.31889,15.26939,94.9838,130,142,22.21824
0.31917,13.76406,95.39056,130,142,22.73886
0.31944,11.3736,96.77518,130,142,22.64973
0.31972,9.32277,98.68536,130,142,22.31812
0.32,8.42579,100.629,124,139,22.77758
0.32028,8.61027,102.07938,124,139,22.52526
0.32056,10.52848,102.15775,124,139,22.1238
0.32083,12.86131,101.46687,124,139,22.6729
0.32111,14.62066,99.84224,124,139,22.61182
0.32139,15.62152,97.87035,124,139,22.3792
0.32167,15.23961,96.11417,124,139,22.83654
0.32194,13.45355,95.21317,124,139,22.73512
0.32222,11.26079,95.14854,125,140,22.32406
0.3225,9.33563,96.27021,125,140,22.61253
0.32278,8.17595,98.15656,125,140,22.60205
0.32306,8.51954,100.16922,125,140,22.13903
0.32333,10.29471,101.56796,125,140,22.56656
0.32361,12.59017,102.36614,125,140,22.75656
0.32389,14.64984,101.97806,125,140,22.27071
0.32417,15.82834,100.72684,125,140,22.72439
0.32444,15.62223,98.76761,126,142,22.67064
0.32472,14.04875,96.84628,126,142,22.25281
0.325,11.82901,95.13618,126,142,22.79775
0.32528,9.84406,94.68527,126,142,22.41684
0.32556,8.3846,95.18795,126,142,22.40527
0.32583,7.99159,96.46415,126,142,22.51918
0.32611,9.1519,98.45952,126,142,22.25768
0.32639,10.95672,100.36103,126,142,22.40596
0.32667,13.13969,101.69769,123,144,22.3341
0.32694,14.89339,102.20386,123,144,22.56794
0.32722,15.81537,101.96559,123,144,22.38166
0.3275,15.08138,100.59955,123,144,22.68478
0.32778,13.5004,98.82871,123,144,22.47814
0.32806,11.47557,97.0575,123,144,22.55512
0.32833,9.38267,95.53363,123,144,22.62268
0.32861,8.13783,94.74712,123,144,22.48133
0.32889,8.62514,95.46761,120,143,22.65289
0.32917,9.81159,96.47834,120,143,22.42601
0.32944,11.83306,98.252,120,143,22.64953
0.32972,14.096,100.1816,120,143,22.36016
0.33,15.55864,101.54577,120,143,22.61775
0.33028,16.04953,102.30281,120,143,22.35224
0.33056,15.55353,102.54131,120,143,22.45937
0.33083,13.90043,101.55442,120,143,22.60709
0.33111,11.57772,99.94471,139,143,22.28541
0.33139,9.38862,97.93107,139,143,22.70742
0.33167,8.09797,96.03751,139,143,22.27239
0.33194,7.92042,94.66782,139,143,22.51098
0.33222,9.28576,94.56767,139,143,22.36549
0.3325,11.46334,95.38368,139,143,22.40063
0.33278,14.02147,97.05631,139,143,22.58178
0.33306,15.61072,99.02722,139,143,22.32908
0.33333,16.2516,101.0718,128,141,22.77358
0.33361,15.36042,102.22255,128,141,22.33808
0.33389,13.13931,102.32326,128,141,22.60788
0.33417,10.73513,101.5622,128,141,22.46707
0.33444,8.73576,99.74765,128,141,22.31398
0.33472,7.82727,97.63338,128,141,22.64736
0.335,8.72231,96.03641,128,141,22.2133
0.33528,10.66839,95.08436,128,141,22.64793
0.33556,13.14679,95.0911,127,140,22.4032
0.33583,15.08704,96.42696,127,140,22.09267
0.33611,15.8233,98.16761,127,140,22.24555
0.33639,15.01533,100.06827,127,140,22.23744
0.33667,12.92063,101.56004,127,140,22.18772
0.33694,10.51927,102.1905,127,140,22.6499
0.33722,8.75337,101.43794,127,140,22.66225
0.3375,8.14032,99.82472,127,140,22.28413
0.33778,9.04521,97.82445,126,141,22.78323
0.33806,11.07859,95.97746,126,141,22.34333
0.33833,13.3905,94.92674,126,141,22.29968
0.33861,15.11063,95.22401,126,141,22.68673
0.33889,15.56039,96.47596,126,141,22.20072
0.33917,14.54614,98.34586,126,141,22.56589
0.33944,12.39731,100.43312,126,141,22.68653
0.33972,10.03297,101.87499,126,141,22.40454
0.34,8.58062,102.12853,124,138,22.85001
0.34028,8.1908,101.46329,124,138,22.4501
0.34056,9.27423,99.82162,124,138,22.58909
0.34083,11.44804,97.89599,124,138,22.63005
0.34111,13.78314,95.98576,124,138,22.22499
0.34139,15.32237,95.23254,124,138,22.73184
0.34167,15.63658,95.30089,124,138,22.32193
0.34194,14.55319,96.40195,124,138,22.41111
0.34222,12.26666,98.30168,133,141,22.69378
0.3425,10.23685,100.06669,133,141,22.4305
0.34278,8.96584,101.30262,133,141,22.80432
0.34306,8.54287,102.10992,133,141,22.50505
0.34333,9.71139,101.55582,133,141,22.64562
0.34361,11.64604,100.34134,133,141,22.49389
0.34389,13.7381,98.59213,133,141,22.37789
0.34417,15.46407,96.72334,133,141,22.68364
0.34444,15.99171,95.32227,129,141,22.22367
0.34472,14.9183,95.1087,129,141,22.65722
0.345,12.85405,95.73751,129,141,22.43898
0.34528,10.4706,97.1678,129,141,22.41026
0.34556,8.63652,99.06519,129,141,22.80865
0.34583,7.77252,100.82505,129,141,22.27849
0.34611,8.31418,102.04148,129,141,22.71332
0.34639,10.10708,102.40739,129,141,22.54442
0.34667,12.42353,101.80621,125,143,22.22592
0.34694,14.57913,100.16809,125,143,22.7235
0.34722,15.84623,98.17258,125,143,22.23746
0.3475,15.44819,96.22729,125,143,22.5479
0.34778,13.70626,94.86762,125,143,22.66152
0.34806,11.48405,94.53404,125,143,22.43816
0.34833,9.41376,95.53725,125,143,22.80907
0.34861,8.14632,97.30403,125,143,22.37336
0.34889,8.42817,99.36417,126,143,22.61379
0.34917,9.92947,101.00447,126,143,22.5849
0.34944,12.17388,102.02703,126,143,22.25256
0.34972,14.37705,101.74864,126,143,22.77659
0.35,15.6301,100.45581,126,143,22.44084
0.35028,15.15961,98.83175,126,143,22.40845
0.35056,13.59189,96.74003,126,143,22.7707
0.35083,11.52897,95.16192,126,143,22.39443
0.35111,9.555,94.82631,127,147,22.77221
0.35139,8.50252,95.12062,127,147,22.61849
0.35167,8.69714,96.6859,127,147,22.51422
0.35194,10.23324,98.75872,127,147,22.71424
0.35222,12.56645,100.67473,127,147,22.21092
0.3525,14.71734,101.6457,127,147,22.67532
0.35278,15.96535,101.74628,127,147,22.43551
0.35306,15.50105,100.54777,127,147,22.46409
0.35333,13.61597,98.66157,127,138,22.77656
0.35361,11.57415,96.81432,127,138,22.39552
0.35389,9.42129,95.25799,127,138,22.85589
0.35417,8.3059,94.4221,127,138,22.51261
0.35444,8.78899,94.97044,127,138,22.48538
0.35472,9.96349,95.98266,127,138,22.74184
0.355,12.16825,97.8196,127,138,22.25071
0.35528,14.17062,99.67652,127,138,22.71614
0.35556,15.3824,101.19122,116,141,22.61198
0.35583,15.31152,101.64432,116,141,22.4108
0.35611,13.81345,100.97669,116,141,22.82744
0.35639,11.50348,99.37751,116,141,22.4171
0.35667,9.29221,97.23128,116,141,22.69749
0.35694,8.04605,95.4597,116,141,22.62185
0.35722,8.44444,94.48826,116,141,22.44192
0.3575,10.10755,94.44569,116,141,22.82272
0.35778,12.34115,95.41894,123,141,22.30568
0.35806,14.44232,97.27048,123,141,22.65258
0.35833,15.45665,99.17664,123,141,22.59336
0.35861,15.45833,100.7419,123,141,22.31726
0.35889,14.02772,101.50114,123,141,22.84529
0.35917,11.96564,101.24193,123,141,22.4323
0.35944,10.0228,100.02329,123,141,22.68608
0.35972,8.39535,98.09696,123,141,22.72295
0.36,8.56412,96.37462,126,142,22.37574
0.36028,9.97508,94.91254,126,142,22.84593
0.36056,12.14992,94.15061,126,142,22.41103
0.36083,14.39833,94.5573,126,142,22.62051
0.36111,15.81222,95.71272,126,142,22.57995
0.36139,15.76216,97.48869,126,142,22.39008
