"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yhiJ",17.3557923718805,1.17425845823507,0.397802230221841,2.95186494449823,0.00315861049366466,0.00513795584503676
"yhiM",269.959482335503,-1.4297605323373,0.357248508832498,-4.00214555691167,6.27706606416079e-05,0.00011835006285164
"yhiN",93.7849420922575,-0.434114188405274,0.20668431871472,-2.10037312508681,0.0356960312162471,0.0516201945549785
"yhjA",14.7738679793492,0.0786990671251764,0.408852918384812,0.192487477981275,0.84736037563516,0.877361163259532
"yhjB",35.1721073706774,-0.355288982236283,0.263627301731973,-1.34769418759784,0.177756762317729,0.227369804537938
"yhjC",23.3031517305034,-1.43660937500674,0.363957881413437,-3.94718578267256,7.90751961749831e-05,0.000147517518334698
"yhjD",944.039889786753,2.17498457018816,0.167024545157243,13.0219457753382,9.18014131571756e-39,6.41190282618417e-38
"yhjE",94.3122106036617,-1.21794489732311,0.292679296025248,-4.16136335526118,3.16353268506441e-05,6.1441759984648e-05
"yhjG",1054.10347919436,1.17791190242235,0.128330819237542,9.17871411887449,4.3626973229206e-20,1.74207903906407e-19
"yhjH",6.27881907122845,0.192076191489517,0.535906622172447,0.358413543596239,0.720033857666177,0.770652351609534
"yhjJ",214.2407294972,-1.25282405580152,0.159592066078,-7.85016502755977,4.15490179635886e-15,1.35769098088414e-14
"yhjK",235.214427923945,1.28322104364665,0.13866406850841,9.25417130371318,2.15898614792872e-20,8.71527178880857e-20
"yhjR",96.1320132124035,-0.907979943699212,0.227801435575732,-3.98583942811614,6.72419758231836e-05,0.00012631175218172
"yhjV",20.5819830898223,-1.9297296437397,0.39133880559773,-4.93109708553495,8.17690797484963e-07,1.76148017582214e-06
"yhjX",22.7124150520928,1.12293427492707,0.300145798369381,3.74129600023622,0.000183073747192806,0.000330166274329528
"yhjY",424.878630997444,1.49234349546355,0.178714740960606,8.35042194864336,6.80195296945687e-17,2.41063110905337e-16
"yiaA",1.30272430387692,0.960798766590872,1.16474768055358,0.824898630520753,0.409429143910368,0.476885234955773
"yiaB",1.14236206969718,1.48905039444618,1.32093921691224,1.12726639907542,0.259629864344014,0.319043349020078
"yiaC",36.2804183190654,-0.187358954762444,0.247975700834972,-0.755553685831223,0.449916832934883,0.518693115677906
"yiaD",31.2970158340001,-0.677760243727346,0.352943022559538,-1.92031064621207,0.0548186724146017,0.077026582566663
"yiaF",564.478430730441,-0.0374149246976655,0.111037012694661,-0.336959035457413,0.736147781004856,0.783771799315019
