2.254629582166671753e-01,-1.641171872615814209e-01,-6.438167765736579895e-03,-3.582583041861653328e-03,-5.986631382256746292e-03,-8.380141109228134155e-03,-2.195031382143497467e-03
-3.311510756611824036e-02,2.568500638008117676e-01,1.126066409051418304e-02,6.865504838060587645e-05,-1.533819362521171570e-03,1.745670847594738007e-02,-5.485647125169634819e-04
-3.330448567867279053e-01,1.841630339622497559e+00,4.814355671405792236e-01,2.906757593154907227e-02,7.432038336992263794e-02,-8.281864225864410400e-02,8.670563995838165283e-02
-3.566275238990783691e-01,-1.900533437728881836e+00,2.970875501632690430e-01,7.974423170089721680e-01,5.023608207702636719e-01,-3.553510904312133789e-01,-4.914949536323547363e-01
-8.275235891342163086e-01,-2.485275715589523315e-01,-1.315921694040298462e-01,1.308950334787368774e-01,3.494935333728790283e-01,3.292665183544158936e-01,2.693532109260559082e-01
1.465307116508483887e+00,-7.857591509819030762e-01,-1.564684063196182251e-01,2.014812454581260681e-02,-3.287890926003456116e-02,1.049957513809204102e+00,2.871403843164443970e-02
-1.861768066883087158e-01,2.270667999982833862e-02,3.653984963893890381e-01,4.128790274262428284e-02,7.202505320310592651e-02,9.974060952663421631e-02,1.151327133178710938e+00
