0,0,0,0,0,0,0,0,0,0,-0.16459,-0.11987,-0.16999,-0.18433,-0.16297,-0.15035,-0.18773,-0.19838,-0.19506,-0.10828,-0.12261,-0.12293,-0.12093,-0.15056,-0.15732,-0.13133,-0.14997,-0.16533,-0.049223,-0.074397,-0.088045,-0.008848,-0.012361,-0.12925,-0.096117,-0.1178,-0.15304,-0.056455,-0.0084073,-0.077482,-0.027739,0.032374,0.042198,0.016393,0.078512,0.12579,0.022613,0.11483,-0.19129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0475,1.04,0.9831,0.9972,1.0123,1.0493,1.0635,1.0278,1.0265,1.03,2.2204e-16,2.2204e-16,0,0,4.4409e-16,-1.1102e-16,0,-2.2204e-16,0,4.4409e-16,0,0,0,4.4409e-16,0,0,-4.4409e-16,0,0,-8.6736e-19,-6.9389e-18,0,0,0,0,-8.8818e-16,0,-5.5511e-17,0,0,0,0,0,0,0,0,0,0,0,0,4.4409e-16,0,0,0,0,8.8818e-16,-33.101,-10.685,-10.464,14.802,7.8353
0.033397,0.046581,-0.017379,-0.039757,0.042761,0.0063176,0.037632,0.063835,0.029353,0.0011122,-0.16287,-0.11535,-0.16689,-0.18313,-0.16273,-0.15028,-0.18762,-0.19824,-0.19499,-0.10764,-0.12216,-0.12235,-0.12019,-0.14954,-0.15597,-0.12983,-0.14694,-0.16229,-0.048353,-0.074164,-0.087449,-0.0091402,-0.01292,-0.12806,-0.088612,-0.10926,-0.14705,-0.05108,-0.0039488,-0.07625,-0.025861,0.031583,0.039989,0.018586,0.078683,0.12731,0.024805,0.11573,-0.19126,-10.535,0,-0.95883,0,-0.85921,0,0,0,0,0,-0.081556,0,-0.007393,0,-0.0066296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52745,-0.37474,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0461,1.0022,0.99653,1.034,0.98197,1.0382,1.0327,1.0424,1.0404,1.0294,-0.074337,0.071994,0.10028,-0.38239,0.20177,0.090987,0.0049811,0.074392,0.014292,0.0087416,-0.063993,-0.0038272,-0.046494,-0.005309,0.0019872,0.0013762,0.044963,-0.022449,-0.023485,0.0027024,-0.0038464,-0.027488,-0.014943,-0.016996,-0.17565,0.033793,0.068463,0.054194,-0.00092696,-0.17864,-0.013565,0.047379,0.045662,0.06677,0.029897,0.035661,-0.052102,0.080489,-0.035286,0.17132,0.18559,0.073074,0.071281,0.066755,0.13267,-0.11273,-33.101,-10.685,-10.464,14.802,7.8353
0.078271,0.074155,0.0028793,0.031397,0.019435,0.04116,0.063505,0.16508,0.11066,0.0066968,-0.15946,-0.10692,-0.16052,-0.17917,-0.15948,-0.14709,-0.18463,-0.19533,-0.19367,-0.1055,-0.11967,-0.11995,-0.11774,-0.14632,-0.15225,-0.12586,-0.14107,-0.15625,-0.04688,-0.071835,-0.083975,-0.0061192,-0.0094591,-0.12418,-0.076694,-0.097213,-0.13783,-0.041747,0.0046107,-0.070514,-0.019296,0.0303,0.038671,0.022153,0.080772,0.1327,0.036639,0.12247,-0.19092,-16.355,0,-1.5237,0,-1.3598,0,0,0,0,0,-0.27572,0,-0.025267,0,-0.022615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.96206,-0.71366,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0452,0.99253,0.99921,1.0366,0.98171,1.0367,1.0263,1.0458,1.0424,1.0289,-0.20772,0.20332,0.24534,-0.8296,0.36603,0.20663,0.030386,0.12957,0.07145,0.037321,-0.087554,0.015622,0.039346,0.011254,0.044326,0.042289,-0.036343,-0.095853,0.12858,0.00094349,-0.0048263,-0.10465,-0.03806,-0.043692,-0.39441,0.1679,0.10631,0.070501,-0.022308,-0.38006,0.18035,-0.016272,-0.019282,0.10085,-0.019443,0.11534,-0.064623,0.03989,-0.039668,0.1578,0.39156,0.13572,0.13221,0.12315,0.24331,-0.027963,-33.101,-10.685,-10.464,14.802,7.8353
0.096533,0.059883,0.072983,0.10889,0.026835,0.096439,0.074116,0.18332,0.19852,0.020079,-0.1541,-0.094877,-0.1504,-0.17187,-0.15337,-0.1411,-0.17892,-0.18976,-0.19076,-0.099846,-0.11391,-0.11416,-0.11177,-0.13952,-0.14443,-0.11755,-0.13089,-0.14611,-0.040218,-0.067369,-0.076221,0.0011403,-0.0022257,-0.11606,-0.060737,-0.080185,-0.12393,-0.025569,0.020608,-0.061518,-0.012544,0.033934,0.046381,0.02361,0.087646,0.13945,0.054825,0.13808,-0.18965,-19.008,0,-1.8398,0,-1.6313,0,0,0,0,0,-0.52563,0,-0.048996,0,-0.043724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3202,-1.0202,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0446,0.98992,0.99999,1.0368,0.98192,1.0365,1.025,1.0464,1.0428,1.0284,-0.3851,0.37903,0.38157,-1.3304,0.55099,0.34135,0.028925,0.22211,0.11055,0.083309,-0.13151,0.045114,0.067597,0.038268,0.11488,0.11109,-0.061653,-0.17031,0.22438,0.0014919,-0.0090443,-0.18718,-0.085101,-0.094738,-0.6097,0.25583,0.14777,0.1012,-0.017305,-0.60424,0.099862,0.14702,0.14074,0.13805,-0.016518,0.14524,-0.091225,0.065738,-0.076195,0.049533,0.61979,0.15534,0.15021,0.13633,0.26735,-0.011642,-33.101,-10.685,-10.464,14.802,7.8353
0.086561,0.075026,0.12353,0.1097,0.11929,0.13382,0.11628,0.15104,0.24651,0.042281,-0.14729,-0.081942,-0.13825,-0.16187,-0.14473,-0.13259,-0.17074,-0.18174,-0.1858,-0.090404,-0.10478,-0.10487,-0.10218,-0.12946,-0.13321,-0.10581,-0.11771,-0.13333,-0.029677,-0.058332,-0.064718,0.01244,0.0086634,-0.10445,-0.044404,-0.060344,-0.10712,-0.0043528,0.042303,-0.05218,-0.0062305,0.044176,0.057588,0.03064,0.099405,0.14869,0.07157,0.1608,-0.1866,-19.609,0,-2.0001,0,-1.7577,0,0,0,0,0,-0.79391,0,-0.075678,0,-0.067272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6153,-1.2974,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0442,0.98939,1.0001,1.0367,0.98215,1.0365,1.0249,1.0464,1.0428,1.028,-0.54761,0.54025,0.43675,-1.7654,0.76846,0.44446,-0.020194,0.32741,0.10611,0.13607,-0.18157,0.07889,-0.007387,0.069565,0.19648,0.1904,0.012465,-0.20658,0.18333,0.0053342,-0.015927,-0.23339,-0.13846,-0.15075,-0.7754,0.32043,0.16609,0.12534,0.033564,-0.82289,0.049992,0.25881,0.24716,0.15334,0.029566,0.11103,-0.11261,0.12973,-0.19577,0.030047,0.84018,0.12359,0.11781,0.1014,0.19634,-0.1004,-33.101,-10.685,-10.464,14.802,7.8353
0.070386,0.12747,0.12429,0.13693,0.17472,0.14938,0.16598,0.14367,0.23715,0.071876,-0.13902,-0.069413,-0.12522,-0.14985,-0.13359,-0.12149,-0.16,-0.17118,-0.17827,-0.078525,-0.093167,-0.093107,-0.090195,-0.11717,-0.11974,-0.091821,-0.1029,-0.11921,-0.016472,-0.044234,-0.050679,0.02656,0.022784,-0.090457,-0.029012,-0.040017,-0.089295,0.018137,0.065471,-0.044438,0.0038048,0.056864,0.069397,0.04606,0.11364,0.16298,0.085986,0.18539,-0.18095,-18.946,0,-2.0634,0,-1.7936,0,0,0,0,0,-1.0572,0,-0.10351,0,-0.091585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8584,-1.5482,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.044,0.98943,1,1.0368,0.98207,1.0365,1.0249,1.0465,1.0426,1.0277,-0.6608,0.65174,0.40118,-2.1316,1.0573,0.49317,-0.10527,0.39558,0.084874,0.18504,-0.19838,0.11552,-0.070956,0.10371,0.27712,0.26829,0.074699,-0.23064,0.14351,0.0086047,-0.021041,-0.26427,-0.19236,-0.20659,-0.86963,0.36235,0.16215,0.12374,0.11977,-1.0047,0.15517,0.19245,0.17669,0.14727,0.029423,0.10287,-0.10889,0.12305,-0.36403,0.075766,1.0225,0.07365,0.06817,0.051955,0.097892,-0.14167,-33.101,-10.685,-10.464,14.802,7.8353
0.084141,0.15956,0.11757,0.19071,0.16236,0.16763,0.18027,0.16128,0.19729,0.10648,-0.1286,-0.056421,-0.11113,-0.13617,-0.12031,-0.10819,-0.14701,-0.15834,-0.16788,-0.065387,-0.079973,-0.079867,-0.076855,-0.10332,-0.10446,-0.075905,-0.086776,-0.10387,-2.7673e-05,-0.027534,-0.034683,0.042658,0.039178,-0.074479,-0.013443,-0.020111,-0.071103,0.03904,0.08666,-0.037048,0.018517,0.068799,0.085997,0.063143,0.12942,0.18061,0.10117,0.20718,-0.17206,-17.568,0,-2.0672,0,-1.7744,0,0,0,0,0,-1.3017,0,-0.13139,0,-0.11564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0587,-1.775,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0439,0.98939,1.0001,1.0369,0.982,1.0365,1.0248,1.0465,1.0425,1.0274,-0.72892,0.71728,0.32393,-2.4614,1.395,0.51251,-0.20318,0.42664,0.071636,0.22246,-0.19026,0.14718,-0.057561,0.13348,0.34236,0.33069,0.061526,-0.27841,0.20341,0.0096734,-0.023327,-0.31546,-0.25816,-0.27398,-0.8937,0.33404,0.15615,0.11304,0.21894,-1.1292,0.14314,0.17341,0.15655,0.13957,-0.0037137,0.12658,-0.0965,0.075883,-0.51191,0.093336,1.1472,0.050634,0.045768,0.031144,0.057432,-0.086703,-33.101,-10.685,-10.464,14.802,7.8353
0.12996,0.15213,0.13804,0.1842,0.15999,0.18446,0.17278,0.17641,0.1704,0.14368,-0.11522,-0.041503,-0.095528,-0.12109,-0.10559,-0.09349,-0.13246,-0.14387,-0.15465,-0.051081,-0.065535,-0.065404,-0.062313,-0.088185,-0.08793,-0.058766,-0.069608,-0.087307,0.017883,-0.010477,-0.017372,0.060152,0.056652,-0.057294,0.0034754,-0.00050303,-0.052602,0.057944,0.10532,-0.026466,0.034297,0.081373,0.1053,0.079004,0.14713,0.19828,0.11811,0.22532,-0.15956,-15.844,0,-2.0354,0,-1.7227,0,0,0,0,0,-1.5204,0,-0.15865,0,-0.13883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2238,-1.9801,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98924,1.0003,1.0368,0.9821,1.0365,1.0247,1.0466,1.0425,1.0272,-0.76966,0.75485,0.27556,-2.7174,1.6563,0.53765,-0.27828,0.45474,0.067408,0.24284,-0.19684,0.16257,-0.025869,0.14762,0.37552,0.36109,0.03052,-0.33409,0.28875,0.010234,-0.025155,-0.37426,-0.32237,-0.33902,-0.89703,0.29264,0.14317,0.10505,0.29514,-1.2094,0.038371,0.23689,0.22018,0.12578,-0.0015709,0.10972,-0.087858,0.068851,-0.60362,0.092462,1.2279,0.066901,0.062309,0.048806,0.093433,-0.045129,-33.101,-10.685,-10.464,14.802,7.8353
0.16731,0.14752,0.16708,0.15298,0.17005,0.18054,0.17368,0.19151,0.1775,0.18117,-0.098593,-0.024174,-0.078357,-0.10474,-0.089711,-0.077695,-0.11663,-0.12801,-0.1386,-0.035232,-0.049706,-0.049532,-0.046332,-0.07185,-0.070828,-0.04133,-0.051818,-0.069758,0.034801,0.0063128,0.00028599,0.078034,0.074327,-0.039824,0.022109,0.019472,-0.033621,0.076469,0.1234,-0.011372,0.049063,0.096701,0.12196,0.095606,0.16555,0.2155,0.13646,0.24245,-0.14331,-14.017,0,-1.983,0,-1.6532,0,0,0,0,0,-1.7106,0,-0.18491,0,-0.16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3598,-2.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98922,1.0004,1.0367,0.98214,1.0364,1.0247,1.0466,1.0426,1.027,-0.78841,0.77048,0.28673,-2.8843,1.791,0.57685,-0.30777,0.49126,0.068789,0.24458,-0.23031,0.15856,-0.029976,0.14219,0.37033,0.35306,0.035136,-0.36544,0.31385,0.011229,-0.027652,-0.40962,-0.35757,-0.37468,-0.93778,0.32042,0.12634,0.099069,0.32554,-1.2812,0.057832,0.24643,0.23002,0.10895,0.021793,0.06964,-0.08178,0.086171,-0.64935,0.10568,1.3003,0.10035,0.095469,0.081559,0.15865,-0.085481,-33.101,-10.685,-10.464,14.802,7.8353
0.1741,0.17525,0.17995,0.16555,0.15982,0.16981,0.17947,0.20979,0.20823,0.2167,-0.07902,-0.0050708,-0.059803,-0.086933,-0.072213,-0.060292,-0.099059,-0.11034,-0.1196,-0.017739,-0.032248,-0.032071,-0.028797,-0.054184,-0.053082,-0.02354,-0.033289,-0.051225,0.051317,0.02287,0.01798,0.095634,0.091972,-0.022058,0.042295,0.040612,-0.013672,0.096576,0.14321,0.00589,0.064971,0.11419,0.13754,0.11222,0.18299,0.23319,0.15655,0.26164,-0.1234,-12.236,0,-1.9196,0,-1.5751,0,0,0,0,0,-1.8724,0,-0.20998,0,-0.18143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4719,-2.3334,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0461,1.045,1.0221,0.99886,0.99427,0.99717,0.94151,0.95527,1.0114,1.0092,1.0039,0.99127,1.0058,1.002,0.99532,1.0076,1.016,1.017,1.0409,0.986,1.0147,1.0407,1.0353,1.0152,1.054,1.045,1.0257,1.0488,1.0505,1.0438,0.98936,1.0005,1.0368,0.98212,1.0364,1.0248,1.0466,1.0427,1.0268,-0.77595,0.75534,0.32554,-3.0229,1.9019,0.61279,-0.30619,0.51493,0.079497,0.23026,-0.26642,0.14157,-0.036635,0.12319,0.33495,0.31474,0.043411,-0.37525,0.3138,0.011301,-0.029337,-0.42265,-0.3613,-0.3793,-1.0228,0.38873,0.1336,0.10324,0.32503,-1.3667,0.12856,0.2434,0.22705,0.11597,0.016701,0.081948,-0.085359,0.084562,-0.68187,0.11036,1.387,0.12421,0.11872,0.1032,0.20106,-0.14332,-33.101,-10.685,-10.464,14.802,7.8353
